"bootstrap","lambda_min","coef_Intercept","coef_Depth","coef_temperature"
374,0.0542986025483041,7.23667094489903,-0.592002737475381,0
375,0.00153463104579555,7.41288270932003,-0.719508271778385,0.00731119559277002
376,0.001513050988689,7.37329146497971,-0.734075029480298,0.00816838679886095
377,0.0026058125495062,7.27657095167866,-0.689631634790991,0.00549862738617257
378,0.00324367661837984,7.49602148259453,-0.773880732980231,0.00708851725325978
379,0.00150076607008052,7.3688104330074,-0.730518688672124,0.00934740418885874
380,0.00159343506176218,7.38477607589235,-0.720210842231595,0.00586709028908238
381,0.0015306462231526,7.35870042062631,-0.689261975728037,0.00501041799133843
382,0.0015964296139125,7.41899450574464,-0.737462271029199,0.00706791285097161
383,0.00160209314040345,7.40295506448117,-0.738566395916835,0.00690948195258256
384,0.00155293117722304,7.38172265950542,-0.764376938265418,0.00993719635215979
385,0.00159275381458059,7.42153535854951,-0.767756147566508,0.00901006493053891
386,0.00150392606732419,7.36597331799427,-0.70143704185302,0.00680250198921857
387,0.00161354570333714,7.43315699340715,-0.756577814686283,0.00759354043549691
388,0.00180039121632612,7.44226148828046,-0.752944354978865,0.00684171502589383
389,0.00465599137681684,7.45416625116033,-0.783284998683391,0.00892551139082581
390,0.00389137152090637,7.49798157772433,-0.771156516235813,0.00671373644050677
391,0.00257929605700175,7.37404853143132,-0.719413313775869,0.00404851149419376
392,0.00163663615069015,7.43011654680862,-0.763091123954708,0.00714854772166889
393,0.00160027902804095,7.42880041460618,-0.770420547739372,0.00852752649386089
394,0.00155747212049563,7.38356567160715,-0.741289151912851,0.00848330770365749
395,0.00313167362578652,7.3540277745914,-0.710648320546021,0.00807287627042304
396,0.00336600235101332,7.28440643816912,-0.707880146831278,0.00843245260348294
397,0.00157536594320135,7.39015781379879,-0.745755821950653,0.00925018481610062
398,0.00330982677861295,7.39225951430781,-0.73575433962106,0.00836309136174544
399,0.00162961666248532,7.43256992149348,-0.768054785750584,0.00740934316144776
400,0.00171686874452436,7.49430527867904,-0.794459521832256,0.00818571648517863
401,0.00165240975304211,7.44341766577225,-0.81364449820572,0.0116998375011725
402,0.00390246647572813,7.44685281791076,-0.773838159715596,0.00662241972885756
403,0.00151871994167213,7.35046695665749,-0.760897226151769,0.0115970653447691
404,0.00155442750625005,7.39408475799624,-0.734445778171946,0.0079173287010494
405,0.00309134326387894,7.42518081218222,-0.748287998015854,0.00726553017740916
406,0.00346680967859187,7.41011804566565,-0.742659322638698,0.00554998941462904
407,0.0054594263843516,7.45346726443629,-0.770349776112696,0.00819444186383391
408,0.00600105004369493,7.42337331435963,-0.775923911828489,0.0085396161064183
409,0.00161852195985455,7.42442356493294,-0.742242991966981,0.00655244581905531
410,0.00149964767633834,7.38335639072168,-0.74551880376708,0.0109048200076004
411,0.0015965975639048,7.39775578659864,-0.745888191907066,0.00754514989467792
412,0.0015774388083258,7.37664072074501,-0.752779173506142,0.00833778446875792
413,0.00146573158110315,7.3540993594234,-0.732899441411827,0.0107362339797032
414,0.00157664062149194,7.4436997344835,-0.72504436804642,0.00649589765915133
415,0.00293265900575241,7.36673117552558,-0.739946756623716,0.00808146934500704
416,0.00380488456974873,7.42625550898515,-0.778437366314537,0.00892422909545068
417,0.00163738571002454,7.41022323161731,-0.760292504649216,0.00842050202593516
418,0.00151578494256986,7.31527636888836,-0.71449349446735,0.00774149579933201
419,0.00467422396279568,7.40209875845374,-0.75800605966941,0.0102155861639208
420,0.00149284148271686,7.34256162233674,-0.715746999504277,0.00839468646424338
421,0.00308283357692647,7.41777341932756,-0.765596020147595,0.00875439072337537
422,0.00165496418340089,7.45208490523233,-0.807431588049092,0.0100687732022777
423,0.00395283765057746,7.43351065927799,-0.737237923229209,0.00769535804854928
424,0.00152081590700114,7.34009152099256,-0.758713164562456,0.0120958604645696
425,0.00160181904027433,7.45214183951755,-0.754081362928766,0.00874150520063371
426,0.00176916881443586,7.44144504329946,-0.783031182257747,0.00871028136518218
427,0.0048926519377298,7.38861838488075,-0.760777619935401,0.0093569789391708
428,0.00491214220112888,7.40635966547704,-0.764811542852247,0.00925527566996722
429,0.00153693279416365,7.34962324706246,-0.763816174048136,0.0102176379729489
430,0.00160371017796729,7.41097079833175,-0.748310785471605,0.00740659888337175
431,0.00165715237389425,7.46197793338402,-0.789126838053347,0.00910941390718167
432,0.00160713602456354,7.39610287653511,-0.743551368127418,0.00664373865234966
433,0.00141494753096877,7.32241906246626,-0.724356708894424,0.011343846645126
434,0.0217416548100209,7.32372556020685,-0.654106203972169,0
435,0.00151158674825154,7.35333948999965,-0.740003893221554,0.00956861339223835
436,0.00412612756170449,7.44381384357923,-0.773949206586077,0.00851597811632096
437,0.00161712231889632,7.4429869859842,-0.79223526446877,0.0107542786674866
438,0.0486512088151586,7.28669962837508,-0.598710049212521,0
439,0.00151544402424708,7.33619348597992,-0.727494654303931,0.00865119852347667
440,0.00247623143227681,7.37560960201994,-0.746836062160593,0.00896754504502273
441,0.00159421433365268,7.39666717955481,-0.76277999675273,0.00915758947264074
442,0.0016029654221572,7.43429214237008,-0.788145869159697,0.00965689709910978
443,0.001572690227398,7.4152696423636,-0.755467581810067,0.00829522905858127
444,0.00160813583867831,7.37967994837958,-0.771895822257085,0.0100417733875313
445,0.00149029245681309,7.32679551482261,-0.726131265887367,0.00988661842273902
446,0.00161525432328292,7.44484039018837,-0.750496608222465,0.0067065110032025
447,0.00151823375969117,7.38203313484665,-0.726501511385109,0.00818003875627079
448,0.00164009097843025,7.45852667341792,-0.798964424062815,0.010039271145202
449,0.00147966608098555,7.30548851899639,-0.737590155740825,0.0112916817964756
450,0.00158161315699218,7.40651468488316,-0.77396478564275,0.0101732633442936
451,0.00160606136915632,7.45212109638017,-0.775368508812814,0.0091952398918778
452,0.00417854468166359,7.44728161171336,-0.767010038012583,0.00738917886468616
453,0.00251590253812628,7.42599265982735,-0.725427844980687,0.00628526474771916
454,0.00162536880755001,7.43806093083274,-0.773311082364816,0.00837893077168346
455,0.00286875301701141,7.32149713282774,-0.716578628936706,0.00835615783362407
456,0.00228330309781413,7.411351886342,-0.73618506722123,0.007328725337025
457,0.00159372340820236,7.42334570665716,-0.732592102973832,0.00726679834478558
458,0.00370075537036869,7.40011573474591,-0.798321194486856,0.0120236989653854
459,0.00159821682981853,7.41717998803741,-0.751809578983216,0.00668179586504821
460,0.00284738357884155,7.40002468976417,-0.756048943834084,0.00725974377752033
461,0.0016520038187313,7.4869286819985,-0.800118094918201,0.0100839885541183
462,0.00257015492733361,7.31606540675138,-0.7042477211195,0.00735917128662476
463,0.0395818961380103,7.25193684336979,-0.590501540622735,0
464,0.00154470793643669,7.38622992801665,-0.713079915794883,0.0057984920230889
465,0.00150647833360074,7.3880475883526,-0.740420837515348,0.00965822497206609
466,0.00453161697432175,7.40921625383714,-0.788022240878813,0.00919083497935754
467,0.0015263100811612,7.38320771919107,-0.76427294322726,0.011804759583689
468,0.00250860557295999,7.41367506747594,-0.784349844608769,0.011453816179005
469,0.00177101534835753,7.36713422987969,-0.72678145712223,0.00527897854699213
470,0.0578731619309478,7.24392002753665,-0.575409131092721,0
471,0.00156693651310732,7.36977800816777,-0.720811270971967,0.00645743900833484
472,0.00165252412160848,7.46674778634772,-0.77354424296721,0.00710930001999791
473,0.00164608721685172,7.35775618024515,-0.728863488041548,0.00859255571332457
474,0.00157869794781594,7.37060082776217,-0.753318120635693,0.00877784987891907
475,0.00425260867938282,7.37002212426812,-0.733740793453408,0.00887383069347114
476,0.00377519437564917,7.44253272002784,-0.777828870740587,0.00906319098100314
477,0.00181933051932155,7.42967945093949,-0.77787316648312,0.00831992623146754
478,0.00163015627544399,7.42517664403783,-0.767226909158499,0.00876126002721605
479,0.00254398955722395,7.33666966599501,-0.738781914532452,0.006493309293244
480,0.00162872893940707,7.43319122047864,-0.747035064829613,0.00659626257029592
481,0.001582922294341,7.40032565775062,-0.706069906547346,0.00474728404773063
482,0.00162206502215351,7.40629215023582,-0.769098918805962,0.00949728755239853
483,0.00154251106763399,7.40396490091163,-0.718093659076135,0.0079831519992324
484,0.00316799696256037,7.37374401912969,-0.713900942650623,0.00832435370611926
485,0.00379322120952355,7.34464181256873,-0.713065751966483,0.00750381647743873
486,0.00162894908223426,7.43036642075985,-0.735181638681183,0.00531398261311201
487,0.00391598459031812,7.35832806916095,-0.726001763860007,0.00809610799023335
488,0.00141564919572924,7.32451198995573,-0.725259970505634,0.010986754391456
489,0.00157140655891167,7.38087147807428,-0.754175391409489,0.00934169475120645
490,0.00157241375706683,7.42919983300498,-0.758529739504445,0.00850747572155815
491,0.00159404275426098,7.37864224848372,-0.738372582316913,0.00652347852066702
492,0.00168197684805802,7.34292580238419,-0.752370520594007,0.0108769670638246
493,0.00153962673555056,7.35995126827843,-0.739976031938091,0.00836445366879912
494,0.0017678901032642,7.40285747011101,-0.748746280808148,0.00685124130010793
495,0.00166565009448068,7.44529999034779,-0.801321593197588,0.0101481767658131
496,0.00229923738243647,7.39663146652115,-0.72283959634549,0.00614558951177451
497,0.00157850180254826,7.43141531490292,-0.741741651399942,0.00900859389879094
498,0.002077740742059,7.38748823626598,-0.726900598462391,0.00725068073834522
499,0.00156553932601646,7.37374651693719,-0.757425371905715,0.00927515399944955
500,0.00144819039574752,7.30728170658247,-0.697909538465294,0.00727075439318027
501,0.00526585592814619,7.40449643545299,-0.730382572209186,0.00682372144513011
502,0.00227135992973858,7.30887116291443,-0.702692546641945,0.00839955132599614
503,0.00162014674268767,7.43192364793971,-0.790110260128889,0.0110963425066727
504,0.00156769436388835,7.40604953820474,-0.76862214207327,0.00977921339043993
505,0.00153769207001284,7.41475595551169,-0.759273389715394,0.00903699187269452
506,0.00142890259861211,7.31446425225665,-0.674608435836769,0.00615304306977412
507,0.00165909122816288,7.4898436927325,-0.844093695798911,0.0131143228984857
508,0.00164612418362183,7.46039021103128,-0.778404862667315,0.00929402746953425
509,0.00154300822076276,7.39407861275092,-0.712386959626094,0.00609727130954801
510,0.0015961408100756,7.40487538771291,-0.760251800625539,0.00728439166341241
511,0.00533638362275929,7.30155965854646,-0.688095447253582,0.00782970426581864
512,0.00152736709761489,7.38492973842798,-0.734648082520775,0.00782840956962279
513,0.00170707007472888,7.45318540500537,-0.78667193869661,0.00781687047874273
514,0.0019195812537383,7.38210041769127,-0.725703486228495,0.00601722124359088
515,0.00148213314979348,7.32875994969851,-0.720484045925869,0.00807809933560463
516,0.00149394392447151,7.36151776692596,-0.709949301292601,0.00725633011194973
517,0.00160105081349753,7.41751266732747,-0.72886753497078,0.00632556262611781
518,0.001639977524152,7.48677262476905,-0.785707429590403,0.00922163678009754
519,0.00365375756164054,7.35562266383474,-0.748648244891617,0.00950703554688058
520,0.00148911754262485,7.34347544621807,-0.727069880096972,0.00948050904865915
521,0.00159737128118334,7.42254191074435,-0.768540303439062,0.00951629289593002
522,0.00169070648636176,7.49469041395236,-0.800762566149369,0.00909186429640679
523,0.00172284608818613,7.51541454064634,-0.792000870255963,0.00708187093548227
524,0.00163553511131061,7.4308884855723,-0.742286022841844,0.00549851687116947
525,0.00439309579901337,7.38654948754714,-0.777874705389791,0.0107579024389818
526,0.00553071346159483,7.44180119294763,-0.771385972022064,0.00856906159135214
527,0.00164113364715308,7.46288436217525,-0.741654174901619,0.00567174899749858
528,0.00163612716722468,7.43849390570977,-0.791024983450901,0.00914167716266368
529,0.00459567832439381,7.44075289067607,-0.756045826704165,0.00738053888887927
530,0.00155145189763593,7.38712502118392,-0.72592989847169,0.00693766732571872
531,0.00170361435368757,7.35801285458982,-0.704086048445901,0.00544340666432239
532,0.00158366982735231,7.40963472434233,-0.76493749261936,0.00963709465147633
533,0.00153692903665758,7.35349689388617,-0.70026425929831,0.0058851552352976
534,0.00710757841609265,7.29720016950842,-0.716842017113718,0.00988790606380159
535,0.00152530442063101,7.36605696066132,-0.760908892531707,0.0108111224937909
536,0.00153369437980821,7.33740864801999,-0.721314012664982,0.00807857370036898
537,0.00151515519752545,7.35940822834008,-0.689449264585202,0.00438369928191282
538,0.00150760292059657,7.32171325461464,-0.735847047894956,0.0108224143695192
539,0.00164571224348358,7.4462866959016,-0.769587270503466,0.00762143528706672
540,0.00368983217578573,7.31261639083977,-0.713740876505607,0.0104759443172498
541,0.00143608370167443,7.32028576083132,-0.715207543757887,0.0091645483965454
542,0.00371284642975329,7.31381192690232,-0.720055623291535,0.00946814964100961
543,0.00159447924798917,7.40220462976554,-0.772381245126529,0.00994159789858546
544,0.00249871117947923,7.35374590064963,-0.772761493537644,0.0102974433322851
545,0.0016351423108156,7.44604865635808,-0.773134632039192,0.00872545011611465
546,0.00257953936834807,7.34810469066136,-0.711253716587253,0.00884797523834984
547,0.0297739026510347,7.36924128956642,-0.675381373166123,0
548,0.00205218133361486,7.39995740258254,-0.730604148692453,0.00807013692064342
549,0.00160761644104129,7.43523475221234,-0.791453618589767,0.0100461219771202
550,0.00632569854930526,7.42219820092032,-0.773465394526998,0.0102887320536466
551,0.0016201793630465,7.35703238069324,-0.690982444533552,0.007214556603467
552,0.00155778442730171,7.40846818332164,-0.76533728032901,0.0103684164842555
553,0.0433623047290733,7.23742460557012,-0.584004384609949,0
554,0.00143694970909502,7.26721807448182,-0.709796558350208,0.0103530769089943
555,0.00160427856829581,7.43487250350733,-0.758445470526113,0.00854955833409447
556,0.00141715699086125,7.30936861180097,-0.709995286893821,0.0103245113520401
557,0.00159856466055621,7.4010956498936,-0.735222095319271,0.00704419825038425
558,0.00149643134525984,7.35789521456661,-0.735785172478441,0.0102276256337624
559,0.00178917269344015,7.43580506674739,-0.776492775391795,0.0090823764527408
560,0.00155423194617535,7.37033834905224,-0.736407704663592,0.00786182421945833
561,0.0037294244758914,7.31983519407344,-0.740119586886661,0.0111358238608461
562,0.00161039417818115,7.44005167278824,-0.806416765594522,0.0105531218021959
563,0.00161497467293143,7.43400856061152,-0.728720395438613,0.00468826233269251
564,0.00164995212858022,7.35029026064842,-0.708662823744819,0.00770285108853445
565,0.0756197099582159,7.27778254296549,-0.605423679336224,0
566,0.00152117686018748,7.35824333510017,-0.742669269257731,0.00903648260105767
567,0.00331333740443616,7.44345208996373,-0.769016588977513,0.00961021325695666
568,0.00157911742425531,7.42520267967074,-0.787385804030846,0.0118286215428652
569,0.00153042058134332,7.37437685388434,-0.735873959812991,0.00831889557255947
570,0.00156248187113484,7.37941094609894,-0.755356444281721,0.00860398724878475
571,0.00164684637703211,7.47714009595346,-0.789642414482079,0.00909264164473012
572,0.00160966970505416,7.32531975562775,-0.734310311341604,0.0119532161520768
573,0.00181185999727878,7.4443948442383,-0.795788655641615,0.00904163026529534
574,0.00185537630281131,7.45940879394628,-0.779597145416808,0.00777092001950152
575,0.00162883510630567,7.39006734639539,-0.781726739318739,0.00938512630283875
576,0.00146019248004646,7.33735631751389,-0.69470416713447,0.00800675087217104
577,0.00162122982623068,7.4178394532806,-0.7461940210344,0.00646242082633097
578,0.00174638331604665,7.54562919232523,-0.842707728850675,0.0106292869652631
579,0.00165230552454443,7.35567440428907,-0.687555279571665,0.00572161893408556
580,0.00156126723743919,7.39183653427051,-0.740818101699539,0.00878527767354323
581,0.00160166415195838,7.39801071442224,-0.764359546733524,0.00820338765762302
582,0.00170501249613892,7.38552781452273,-0.739791818636755,0.00880670816551378
583,0.00252364017956794,7.38135949493829,-0.739401141916823,0.00787072141797264
584,0.00156567014556241,7.39626729456992,-0.741777956259447,0.00719157839053409
585,0.00146632058227251,7.29395723558045,-0.713865223965414,0.008888333437742
586,0.00159551683248203,7.40709304338392,-0.726876455208392,0.00583338328386453
587,0.00154358620609977,7.3662706895854,-0.747583463155131,0.00979630264684494
588,0.00437320529849256,7.41892238815936,-0.714561796688525,0.00537049095625606
589,0.00345097982356547,7.3713830452401,-0.76636743145502,0.0118687021695969
590,0.00147633684915773,7.32395623575273,-0.711588121103808,0.00810773631683943
591,0.00157906157636716,7.39789134133289,-0.78591993348868,0.0108881588574432
592,0.00212134091433891,7.43221594148024,-0.808896816105645,0.0134646666283386
593,0.00155526074398475,7.3156163893842,-0.716599327512314,0.0106125174971459
594,0.00226869037829636,7.40447390008489,-0.749270074175866,0.0082374791099491
595,0.00157477026329817,7.41312873466268,-0.757038557323716,0.00907643139180086
596,0.00227191198793301,7.43008443019957,-0.737852881559462,0.00762488172493371
597,0.00161514189312854,7.43099558246381,-0.762370843578648,0.00795941633227958
598,0.00567140127490887,7.35467786925217,-0.733547219760882,0.00798656349766652
599,0.00172764421660312,7.45535058631597,-0.809275358776055,0.00932924987702337
600,0.00322625252624252,7.44600107069603,-0.780390213636226,0.00773198361193878
601,0.00158956389641668,7.40766418917176,-0.787630468913154,0.0109636751920596
602,0.00268084854797061,7.3681160940945,-0.70553978658894,0.00551367486867263
603,0.00250727662182355,7.40788856132664,-0.728049322094776,0.00559072982581833
604,0.00147741131802548,7.35883383918567,-0.731944346518652,0.00997569687531579
605,0.00264370119174379,7.42532470057402,-0.763472261943032,0.00711362391591855
606,0.00155985521989199,7.38605987931573,-0.738536445812615,0.00806286285633218
607,0.001661748917175,7.49837798232997,-0.748212303032912,0.0052193715724601
608,0.00162622999737343,7.43584475431699,-0.77407603335123,0.00944674414702249
609,0.00159632364805085,7.39207368059389,-0.77816205351374,0.0112709197576606
610,0.00153378173797691,7.33657658745514,-0.720349112830835,0.00739794065855335
611,0.00149880994299296,7.36108967922983,-0.724646788943401,0.00916471550562499
612,0.00149458010726579,7.37556597415923,-0.712012746294948,0.00707906357692878
613,0.00144074339606317,7.31741932885348,-0.68372615847107,0.00654080548731821
614,0.00174097938783142,7.35299764976639,-0.727483578082066,0.00989262724899284
615,0.00159407346832936,7.40714264219348,-0.740543047223624,0.00581282120188247
616,0.0016388760058546,7.32580744461298,-0.747345686299748,0.0110884185185194
617,0.00336872402388397,7.41714648099886,-0.808948433447865,0.0131723067094916
618,0.00165274843439897,7.50407354545128,-0.758294176245316,0.00625035259491855
619,0.00154416363973758,7.36369654687412,-0.753508656743692,0.00971433411455363
620,0.00156121845970591,7.42193061226158,-0.720113361148013,0.00575553158334087
621,0.00148593993625568,7.31213356465461,-0.721332867521328,0.00985000919214434
622,0.00150718519410237,7.36797893386724,-0.72371700335936,0.00786658417779498
623,0.00165107616208686,7.44140076690728,-0.764736352076654,0.00659424201974431
624,0.00159460616038286,7.40256829573289,-0.759772191751803,0.00986968267749853
625,0.00229484129585864,7.40799182455611,-0.763477588899659,0.00896088279083634
626,0.00160518338665512,7.40369601355387,-0.752266987002969,0.00708858769504083
627,0.00238243752461018,7.33664807327539,-0.710827424153187,0.00800754186166834
628,0.00156842092941137,7.37763311846167,-0.710596138636222,0.00553902146858645
629,0.00234624262703202,7.32454440927893,-0.733545206356329,0.0104434497422154
630,0.00157279526184028,7.42649295776265,-0.779790980114562,0.00946226759557927
631,0.00171815329014579,7.47548901130663,-0.795436023606232,0.00800496927318841
632,0.0016188940683362,7.40816478256247,-0.731663736480903,0.00558706814037084
633,0.00492472758982042,7.30171613892309,-0.711047293372424,0.00927636887481648
634,0.00155319711135748,7.40135445364974,-0.744396600284567,0.00929081662769786
635,0.00391512623507093,7.38432868044901,-0.691601834009178,0.0048550428685536
636,0.0014359504539343,7.3277992381468,-0.696573827775347,0.00744483943545575
637,0.00406665122185112,7.38712052424336,-0.75313772051415,0.00751098031046098
638,0.00155893760733125,7.42438890106777,-0.759805960483593,0.00892690435492466
639,0.00266167235797237,7.3714931743536,-0.752648414151411,0.0101465396489341
640,0.00160479904717366,7.37825520166354,-0.734035728062998,0.00600279473780495
641,0.00178320249557768,7.36222139497499,-0.728751393215766,0.0086024067522588
642,0.00174187665052032,7.43467986085725,-0.721074587657027,0.00507108372122575
643,0.00798845265586659,7.35412178575302,-0.691756628766326,0.00582043978723853
644,0.00152541566296573,7.37879127775858,-0.727494456232573,0.00711352279632124
645,0.00168818279803711,7.48735630608153,-0.816041648135558,0.0101374110023328
646,0.00394492958788927,7.44040937843514,-0.740759689605057,0.008239516178128
647,0.00162543619073786,7.30614019904141,-0.684589713742464,0.00620221529036731
648,0.00354735971367109,7.39854789903223,-0.738463414152627,0.00805805965599737
649,0.00149288413418662,7.34018769551449,-0.713040623834512,0.00740177644737412
650,0.00160208456454511,7.41182931500033,-0.749593530506322,0.008404566256807
651,0.00317317699399811,7.34125728850952,-0.694741286581064,0.00491908769814
652,0.00156812085486034,7.38557610189744,-0.741580970230417,0.00894071681896581
653,0.00156409117186521,7.39756054670723,-0.780308855462951,0.0106515301710011
654,0.00156843364673901,7.40692948253701,-0.763946355264679,0.0089939578524658
655,0.00158718258815846,7.35250164429963,-0.764036896512382,0.0101613885498455
656,0.0016245837666552,7.44302446024531,-0.816808492753924,0.0126665477127157
657,0.0048161939788925,7.40798773114183,-0.701768466903428,0.00416611899214738
658,0.00156047891729914,7.41532784643149,-0.753590852739793,0.00845963477136164
659,0.0016008661212972,7.42182611242688,-0.774283560028045,0.0102647646770928
660,0.00165126189904136,7.45002760731069,-0.745222701262845,0.00489056744498659
661,0.00154434195170377,7.39304471855901,-0.719254665929824,0.00754296629655507
662,0.00442736306232016,7.39217064732817,-0.719956813011288,0.00491049746335513
663,0.00163024829328956,7.41318989161007,-0.761306685078597,0.00777317688949754
664,0.00164202999842933,7.42167009359617,-0.745177426750695,0.00666089818723802
665,0.00157680098474102,7.34786619358492,-0.739353263622914,0.00759216541102771
666,0.00153746224366265,7.42353101555152,-0.767656548861361,0.01039973277732
667,0.00230891115477038,7.37696974131444,-0.754187210005382,0.00828693888168537
668,0.00160733907820729,7.41863434525986,-0.760970173193712,0.00878239180709752
669,0.00144511037089951,7.31278490747354,-0.711422591692799,0.00837291440233079
670,0.0518696710469062,7.19498064844699,-0.575534181790449,0
671,0.0036347884408062,7.42431766402516,-0.792505867214476,0.0128170916465789
672,0.00151551666464758,7.41752795246716,-0.733419690363155,0.00797772737029235
673,0.00162616909721464,7.3978904175032,-0.807254066148175,0.0113574547644835
674,0.00341636161393029,7.40201524122203,-0.764108665877832,0.00878021180824712
675,0.00162689794355581,7.43785848465225,-0.791469546642432,0.00985616856361318
676,0.00525237149805473,7.39426466126322,-0.722889341768835,0.00585602697216441
677,0.0015440516161671,7.38636962257947,-0.754241326959973,0.0106645314425799
678,0.00157016719540396,7.37305371909434,-0.765362693943727,0.0106293655031391
679,0.00171468654509692,7.48176075348154,-0.809557790981508,0.00949539195742655
680,0.00212758519450697,7.38434576330718,-0.730975725506822,0.00575822655992798
681,0.00158434868245574,7.39335604848327,-0.767494284540372,0.0100005684480755
682,0.00295251358191111,7.36299730947836,-0.715457673415052,0.00676834779413474
683,0.00159850076619476,7.39860403656249,-0.762006485973378,0.00927123042709068
684,0.00329432757547463,7.35602663834712,-0.731653306796252,0.00808267800893395
685,0.00167782539641791,7.40165978756476,-0.720234787788422,0.00776243870681374
686,0.00166036066905834,7.43720185231389,-0.768992071879265,0.00709868966635633
687,0.00231745490166478,7.39330601287633,-0.714831381421513,0.00548536619089112
688,0.00161406863357797,7.39492508370729,-0.76188404504484,0.00860515891351799
689,0.00170969151155968,7.42487437233298,-0.750026969181625,0.00944592261756434
690,0.00153574205694052,7.39251190904703,-0.760976624562376,0.0102274504238945
691,0.00169617177929873,7.47301633456401,-0.78946895624132,0.00750284640802227
692,0.0016621632987991,7.44364941628505,-0.752086647220758,0.00622143281432345
693,0.00169701675562478,7.39071852790803,-0.724770727807689,0.00684947077444903
694,0.00143803832315364,7.3053784666281,-0.697807481818274,0.00724293794209451
695,0.00156635563565506,7.41261118824429,-0.71739784788458,0.00598072294490578
696,0.00178479154187471,7.44568698866166,-0.783555205602203,0.00940905050967232
697,0.00321168156516817,7.34816375271025,-0.714838094166157,0.00766040819879985
698,0.00162921281166409,7.42882126787226,-0.730414985026337,0.00452647677535594
699,0.00156163008649223,7.36949468989121,-0.735374147989138,0.00699096513452688
700,0.00160002547171005,7.39134236292051,-0.742025724697394,0.00667578276883245
701,0.00437181281229718,7.40733768712935,-0.746417715135855,0.00824642832124157
702,0.00230270202265781,7.43798974657143,-0.789105171356564,0.0115153891838887
703,0.00155076042152439,7.40982952676248,-0.759321084435775,0.00934188746832985
704,0.00155986044981896,7.41654484297473,-0.741241843570274,0.00769448217844153
705,0.00151939842522039,7.31433893628802,-0.716934874167405,0.00725555306587241
706,0.00163770238152316,7.43163478663807,-0.755451480774262,0.00599488293937973
707,0.001628644168632,7.42879616338716,-0.765812836194142,0.00791851611668889
708,0.00392602135578922,7.38632047786574,-0.756922631857165,0.0108090771979129
709,0.00167219086466448,7.47395613732622,-0.782353045920605,0.00639938341385798
710,0.00164083713281625,7.46482316261832,-0.762214399458343,0.00711434140167762
711,0.00157321300175756,7.38435775511188,-0.739093758345816,0.00745627553297046
712,0.00160815847753675,7.40545828130481,-0.753013544767221,0.00780964850540507
713,0.00153364710505156,7.34934321274264,-0.745141332284319,0.0102801173979784
714,0.00247111967204479,7.36492708937903,-0.748334574684381,0.00927045711695101
715,0.0595043030036436,7.23457655849534,-0.592863710598439,0
716,0.00172335553651784,7.40980522275217,-0.770571964603758,0.0101288696309345
717,0.00159357699385827,7.38343228718805,-0.768180517719817,0.0105528763210476
718,0.00249677196297188,7.41622388953727,-0.784728078725396,0.011205233977798
719,0.00170193274230637,7.40025008431003,-0.71447729233207,0.00571964165438506
720,0.00230712455037025,7.45933120380216,-0.755659281524405,0.00847349492430043
721,0.00164263144791179,7.44139259181761,-0.77443742612549,0.00809468548239675
722,0.00151185598321123,7.39410382961929,-0.731937940973738,0.00824299849212206
723,0.00171776538463213,7.47177177805263,-0.738012119541597,0.00593901044740595
724,0.0068967141181773,7.36939099451679,-0.750624477072621,0.00875816828683487
725,0.00161160304831853,7.41285433825077,-0.802588905583908,0.0125813010257956
726,0.0015075290297847,7.37965885696514,-0.693871414814745,0.00526632244848865
727,0.00155738740887918,7.41347017166075,-0.697180828193839,0.00467300359710744
728,0.00153044680486019,7.35179539960876,-0.724014375313593,0.00850227361757839
729,0.0355030650607793,7.32576069015073,-0.640222570641699,0
730,0.00171667712352281,7.48910114910353,-0.815386779668951,0.00858071351261741
731,0.00153834872193338,7.34171653097703,-0.739609182577389,0.0087235776120688
732,0.00172495236397902,7.45728607191711,-0.775983048359653,0.00589876885004145
733,0.00160077733485346,7.4172536738748,-0.753995283403891,0.00870369864459281
734,0.00158772921260856,7.39318603282869,-0.731869626382175,0.00614691104627603
735,0.00225581424419694,7.27180467551284,-0.670478496543289,0.00694606620855712
736,0.00156566402008038,7.30223013935824,-0.724875173590591,0.010691486971508
737,0.00410361031005745,7.41003090609033,-0.775633306620546,0.00919808950102966
738,0.00161768714100385,7.44877520119152,-0.770946999631808,0.00865375995057331
739,0.00524389032757331,7.34664764739269,-0.717137922624413,0.00713108081373923
740,0.00363693848034246,7.36338179207744,-0.7281177979419,0.00695333162272161
741,0.0382289804757573,7.31620821187679,-0.634750060369293,0
742,0.0016663682941846,7.46369129021754,-0.783245678433224,0.00827238167236714
743,0.00336855227209693,7.43729822724014,-0.732910812855439,0.00714733129080102
744,0.00169797383384419,7.4721172250988,-0.800941118004363,0.0091954769029415
745,0.0552815111789765,7.27564691153784,-0.602846625163786,0
746,0.00161260941298859,7.46479772737767,-0.774723955650719,0.00878889914744609
747,0.00162043705336792,7.41588228689466,-0.780454587384949,0.0102963050560034
748,0.00156335542903074,7.44567237923244,-0.801441634705558,0.012188837991004
749,0.0014917574126017,7.39598964310669,-0.737519725806867,0.0101150299830911
750,0.00166247994822192,7.403259548466,-0.776217109478664,0.0124498597991082
751,0.00169594326460241,7.47541458297631,-0.763028718743403,0.00464454960767089
752,0.00171552110201857,7.42987810063769,-0.784437765163279,0.0113225309017168
753,0.00235118911328573,7.347478177421,-0.707134633261556,0.00827777075681859
