RTP-BZ-400-05,Volcanos,YoungRift,LithoRef18-1deg,gradient,Trench,TopoI1,Transform,MeanCurvature-TopoIso-corr,Susceptibility-Sz-LitMod-Aus17-Afr,Ridge,binned-SL2013-2deg,lon,lat,Depth2Moho,VP1,VP2,VP3,VS1,VS2,VS3,Hcc,is_land,maxdepth,maxdepth_sd,volume
1.11604033410625,51.7745742798,95.8099975586,158.185546875,32.2832,786.099975586,147.918182373,115.400001526,-0.0069288267637541,0.0159521452733375,1998.0,,174.5,-39.5,31.1,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,29.709,True,3.3560727813727484,0.8970752117012064,32091.042182616115
1.127263516185,53.1155815125,25.2999992371,159.68548584,337.884943820225,719.900024414,613.58972168,40.8400001526,-0.008939764545648,0.0155645892955249,2004.0,,175.5,-39.5,36.3,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,35.9135,True,1.6810357944101044,0.2250621489226812,16074.201634815683
1.5435198545475,74.045539856,25.2000007629,153.492141724,19.944,659.0,335.566192627,40.25,-0.0081377076078236,0.0146960370475249,2014.0,,176.5,-39.5,34.0,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,33.2541,True,5.424244392025044,2.3424595618324084,51867.06812779375
1.341668248175,31.1562232971,285.399993896,54.7952270508,121.105263157895,275.200012207,1545.80432129,1524.0,0.0188969288021279,0.0132306393352375,871.599975586,,-71.5,-38.5,38.3,6.042330411,6.593511022,6.881328999,3.441572978,3.7098064,3.812053498,39.7891,True,1.6737660709328175,0.2240888563888086,16232.504255554122
0.7727137431515,639.428833008,935.400024414,86.155166626,59.0,1056.0,141.849716187,1689.0,0.0022296597855156,0.0115654164692624,1376.0,3.0,-62.5,-38.5,34.7,6.022930001,6.375132233,6.757653375,3.40913683,3.652534983,3.831068228,33.804,True,1.8187533539551606,0.26638120189231596,17638.61872371858
0.07529457751675,116.015853882,120.699996948,49.3108978271,40.672,3083.0,212.212600708,2007.0,0.0021003945445407,0.0107105980860106,1346.0,3.0,143.5,-38.5,32.6,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,32.2701,True,2.6303983386269993,0.5584403026379698,25510.10739617215
1.34889179468225,274.683929443,134.100006104,47.2575531006,46.33,2934.0,20.88996315,1878.0,0.0052286235801876,0.0107003617449681,1390.0,3.0,145.5,-38.5,34.2,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,32.693,True,2.3166134786237347,0.4318890000208281,22466.96166404917
2.041613817215,359.024902344,95.7300033569,49.6794013977,39.7006060606061,2861.0,373.551574707,1806.0,0.0033918051194628,0.0101953006815112,1418.0,,146.5,-38.5,33.1,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,31.5058,True,2.697347559520181,0.5866302749172542,26159.39377610751
0.5296880230305,54.3986434937,81.6100006104,173.636383057,1433.81523813253,650.700012207,510.340484619,84.9700012207,0.0174285890534464,0.014741248043725,1893.0,3.0,175.5,-38.5,33.0,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,33.2117,True,1.671904402772738,0.2238396106332562,16214.449440812852
0.60465880483275,38.1243095398,11.9200000763,166.300476074,31.3,581.5,561.392456055,11.2299995422,0.0071531601397157,0.0140378915239125,1904.0,,176.5,-38.5,33.6,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,33.9491,True,3.4426895043789805,0.9490420493600146,33387.86285662878
1.2940851002925,89.1713180542,59.7799987793,154.755462646,33.35875,518.5,743.297058105,79.25,-0.0067421136260983,0.01295516634125,1919.0,3.0,177.5,-38.5,30.9,6.080603692,6.649665988,7.018598114,3.359804267,3.613815775,3.768220997,28.7573,True,3.2334855577763664,0.8365241076881901,31358.962873243974
0.11974136531375,177.288589478,334.799987793,44.7209129333,26.3,95.0199966431,177.962554932,1604.0,0.0057845382660173,0.0087006586545618,869.799987793,,-73.5,-37.5,30.3,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,28.9416,True,4.097966067708333,1.343636147048611,40288.52872697312
-1.121232524514,179.390869141,108.400001526,61.6142234802,37.5921428571429,3268.0,46.642414093,2262.0,-0.0059488981403412,0.0115725473733687,1424.0,,140.5,-37.5,32.4,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,28.9123,True,2.810322376774239,0.6453904885576929,27629.256059711926
