Latitude,Longitude,Mean_Temperature_C
-87.5,-83.5,-37.2782096875
-87.5,-82.5,-37.3501479375
-87.5,-81.5,-37.419606375
-87.5,-80.5,-37.4892766875
-87.5,-79.5,-37.55676275
-87.5,-78.5,-37.621207625
-87.5,-77.5,-37.685768875
-87.5,-76.5,-37.7436115
-87.5,-75.5,-37.80555325
-87.5,-74.5,-37.8737785
-87.5,-73.5,-37.9492891875
-87.5,-72.5,-38.034883375
-87.5,-71.5,-38.12088
-87.5,-70.5,-38.2102955625
-87.5,-69.5,-38.3055115
-87.5,-68.5,-38.3933799375
-87.5,-67.5,-38.485218
-87.5,-66.5,-38.581684875
-87.5,-65.5,-38.6806134375
-87.5,-64.5,-38.776427375
-87.5,-63.5,-38.86116425
-87.5,-62.5,-38.946004
-87.5,-61.5,-39.031260625
-87.5,-60.5,-39.116109625
-87.5,-59.5,-39.1914990625
-87.5,-58.5,-39.25553325
-87.5,-57.5,-39.31659025
-87.5,-56.5,-39.3746549375
-87.5,-55.5,-39.4309185625
-87.5,-54.5,-39.4705504375
-87.5,-53.5,-39.4942638125
-87.5,-52.5,-39.51981525
-87.5,-51.5,-39.5421543125
-87.5,-50.5,-39.562572625
-87.5,-49.5,-39.569486437500004
-87.5,-48.5,-39.5608824375
-87.5,-47.5,-39.546785125
-87.5,-46.5,-39.5353403125
-87.5,-45.5,-39.5276580625
-87.5,-44.5,-39.508646875
-87.5,-43.5,-39.465160125
-87.5,-42.5,-39.417723625
-87.5,-41.5,-39.3688755625
-87.5,-40.5,-39.32635675
-87.5,-39.5,-39.2897433125
-87.5,-38.5,-39.2331626875
-87.5,-37.5,-39.177237625000004
-87.5,-36.5,-39.12047325
-87.5,-35.5,-39.06409725
-87.5,-34.5,-39.0211286875
-87.5,-33.5,-38.9976510625
-87.5,-32.5,-38.9806316875
-87.5,-31.5,-38.9675598125
-87.5,-30.5,-38.9608355
-87.5,-29.5,-38.9705803125
-87.5,-28.5,-39.0088309375
-87.5,-27.5,-39.0638821875
-87.5,-26.5,-39.123087
-87.5,-25.5,-39.186491875
-87.5,-24.5,-39.26976525
-87.5,-23.5,-39.3679904375
-87.5,-22.5,-39.467681
-87.5,-21.5,-39.569112
-87.5,-20.5,-39.6660166875
-87.5,-19.5,-39.7582398125
-87.5,-18.5,-39.856627375
-87.5,-17.5,-39.955273625000004
-87.5,-16.5,-40.0437525625
-87.5,-15.5,-40.1234845625
-87.5,-14.5,-40.1930746875
-87.5,-13.5,-40.2511709375
-87.5,-12.5,-40.3113604375
-87.5,-11.5,-40.3726194375
-87.5,-10.5,-40.426799
-87.5,-9.5,-40.4725754375
-87.5,-8.5,-40.504281999999996
-87.5,-7.5,-40.5339558125
-87.5,-6.5,-40.5659481875
-87.5,-5.5,-40.599835375
-87.5,-4.5,-40.61871225
-87.5,-3.5,-40.621551499999995
-87.5,-2.5,-40.625237562500004
-87.5,-1.5,-40.628488625
-87.5,-0.5,-40.6346731875
-87.5,0.5,-40.6591174375
-87.5,1.5,-40.6898210625
-87.5,2.5,-40.7140081875
-87.5,3.5,-40.7387515625
-87.5,4.5,-40.763875625
-87.5,5.5,-40.7992973125
-87.5,6.5,-40.866718125
-87.5,7.5,-40.936979375
-87.5,8.5,-41.0038053125
-87.5,9.5,-41.07086925
-87.5,10.5,-41.131031125
-87.5,11.5,-41.180389375
-87.5,12.5,-41.2347515625
-87.5,13.5,-41.2905693125
-87.5,14.5,-41.346384875
-87.5,15.5,-41.39296525
-87.5,16.5,-41.4230156875
-87.5,17.5,-41.444722999999996
-87.5,18.5,-41.45800875
-87.5,19.5,-41.468170375
-87.5,20.5,-41.4647828125
-87.5,21.5,-41.4460546875
-87.5,22.5,-41.420480625
-87.5,23.5,-41.388143625
-87.5,24.5,-41.347921375
-87.5,25.5,-41.304076
-87.5,26.5,-41.2552196875
-87.5,27.5,-41.2056169375
-87.5,28.5,-41.1551196875
-87.5,29.5,-41.1104125625
-87.5,30.5,-41.0796194375
-87.5,31.5,-41.0658873125
-87.5,32.5,-41.0576068125
-87.5,33.5,-41.053619375
-87.5,34.5,-41.055093812500004
-87.5,35.5,-41.075621875
-87.5,36.5,-41.117645124999996
-87.5,37.5,-41.161438000000004
-87.5,38.5,-41.2085965625
-87.5,39.5,-41.254842
-87.5,40.5,-41.309744
-87.5,41.5,-41.3835741875
-87.5,42.5,-41.461355
-87.5,43.5,-41.5393086875
-87.5,44.5,-41.614063875
-87.5,45.5,-41.6840505
-87.5,46.5,-41.7469778125
-87.5,47.5,-41.8114725625
-87.5,48.5,-41.8761285
-87.5,49.5,-41.9410200625
-87.5,50.5,-42.001656249999996
-87.5,51.5,-42.053413375
-87.5,52.5,-42.105041625
-87.5,53.5,-42.1564636875
-87.5,54.5,-42.207621625
-87.5,55.5,-42.262849625
-87.5,56.5,-42.324522
-87.5,57.5,-42.387359625
-87.5,58.5,-42.4511004375
-87.5,59.5,-42.513031125
-87.5,60.5,-42.5710535
-87.5,61.5,-42.627655375
-87.5,62.5,-42.6869001875
-87.5,63.5,-42.746115062499996
-87.5,64.5,-42.8052349375
-87.5,65.5,-42.862957
-87.5,66.5,-42.92041125
-87.5,67.5,-42.9751881875
-87.5,68.5,-43.028503375
-87.5,69.5,-43.079976375
-87.5,70.5,-43.1289484375
-87.5,71.5,-43.1766358125
-87.5,72.5,-43.2248021875
-87.5,73.5,-43.270294125
-87.5,74.5,-43.3149816875
-87.5,75.5,-43.3587035
-87.5,76.5,-43.404012125
-87.5,77.5,-43.4522618125
-87.5,78.5,-43.500548625
-87.5,79.5,-43.545228125
-87.5,80.5,-43.5902930625
-87.5,81.5,-43.6354160625
-87.5,82.5,-43.6813765625
-87.5,83.5,-43.730489625
-87.5,84.5,-43.780080875
-87.5,85.5,-43.8170785
-87.5,86.5,-43.8468426875
-87.5,87.5,-43.8769626875
-87.5,88.5,-43.9099723125
-87.5,89.5,-43.94896225
-87.5,90.5,-43.985199125
-87.5,91.5,-44.005289875
-87.5,92.5,-44.02046775
-87.5,93.5,-44.0341589375
-87.5,94.5,-44.047569625
-87.5,95.5,-44.052235625
-87.5,96.5,-44.034728125
-87.5,97.5,-44.0150040625
-87.5,98.5,-43.9958993125
-87.5,99.5,-43.9785679375
-87.5,100.5,-43.9574595
-87.5,101.5,-43.9253738125
-87.5,102.5,-43.887309
-87.5,103.5,-43.8469745
-87.5,104.5,-43.808105499999996
-87.5,105.5,-43.7678928125
-87.5,106.5,-43.7203376875
-87.5,107.5,-43.6707876875
-87.5,108.5,-43.621561
-87.5,109.5,-43.572235125
-87.5,110.5,-43.525502187499995
-87.5,111.5,-43.486865875
-87.5,112.5,-43.4494311875
-87.5,113.5,-43.4127403125
-87.5,114.5,-43.3799123125
-87.5,115.5,-43.3497295625
-87.5,116.5,-43.3301905
-87.5,117.5,-43.312673375
-87.5,118.5,-43.2920321875
-87.5,119.5,-43.27427175
-87.5,120.5,-43.247597875
-87.5,121.5,-43.2186995625
-87.5,122.5,-43.1999606875
-87.5,123.5,-43.179748375
-87.5,124.5,-43.1599625
-87.5,125.5,-43.14169425
-87.5,126.5,-43.118501625
-87.5,127.5,-43.09662925
-87.5,128.5,-43.075835375
-87.5,129.5,-43.0507498125
-87.5,130.5,-43.008401625
-87.5,131.5,-42.9418451875
-87.5,132.5,-42.867301875
-87.5,133.5,-42.7930615625
-87.5,134.5,-42.7132463125
-87.5,135.5,-42.6209918125
-87.5,136.5,-42.509359375
-87.5,137.5,-42.3905241875
-87.5,138.5,-42.2671814375
-87.5,139.5,-42.1454279375
-87.5,140.5,-42.0296945625
-87.5,141.5,-41.929556
-87.5,142.5,-41.831379875
-87.5,143.5,-41.7342740625
-87.5,144.5,-41.6396373125
-87.5,145.5,-41.5449915
-87.5,146.5,-41.4535104375
-87.5,147.5,-41.3671664375
-87.5,148.5,-41.285299375
-87.5,149.5,-41.210266312499996
-87.5,150.5,-41.133901625
-87.5,151.5,-41.0589203125
-87.5,152.5,-40.9831208125
-87.5,153.5,-40.9109478125
-87.5,154.5,-40.8421830625
-87.5,155.5,-40.7727964375
-87.5,156.5,-40.704029375
-87.5,157.5,-40.6325189375
-87.5,158.5,-40.55866525
-87.5,159.5,-40.482943
-87.5,160.5,-40.4032801875
-87.5,161.5,-40.309079875
-87.5,162.5,-40.2127085
-87.5,163.5,-40.116464375
-87.5,164.5,-40.021329
-87.5,165.5,-39.927288
-87.5,166.5,-39.829874000000004
-87.5,167.5,-39.7281904375
-87.5,168.5,-39.629924
-87.5,169.5,-39.5397651875
-87.5,170.5,-39.455423375
-87.5,171.5,-39.36718825
-87.5,172.5,-39.2744550625
-87.5,173.5,-39.1806729375
-87.5,174.5,-39.092316625
-87.5,175.5,-39.0037651875
-87.5,176.5,-38.9105435
-87.5,177.5,-38.819580875
-87.5,178.5,-38.7280361875
-87.5,179.5,-38.638366687499996
-86.5,-179.5,-34.8374328125
-86.5,-178.5,-34.7976283125
-86.5,-177.5,-34.749218812500004
-86.5,-176.5,-34.604431125
-86.5,-175.5,-34.41858
-86.5,-174.5,-34.2122505625
-86.5,-173.5,-33.963733749999996
-86.5,-172.5,-33.623738125
-86.5,-171.5,-33.3060006875
-86.5,-170.5,-32.9895105625
-86.5,-169.5,-32.58748325
-86.5,-168.5,-32.078583875
-86.5,-167.5,-31.7168075
-86.5,-166.5,-31.4841335625
-86.5,-165.5,-31.4164648125
-86.5,-164.5,-31.39191625
-86.5,-163.5,-31.236103
-86.5,-162.5,-31.1516208125
-86.5,-161.5,-31.422708375
-86.5,-160.5,-31.78329475
-86.5,-159.5,-31.866385375
-86.5,-158.5,-31.7864780625
-86.5,-157.5,-31.585317687499998
-86.5,-156.5,-31.4761036875
-86.5,-155.5,-31.3581955
-86.5,-154.5,-30.8096933125
-86.5,-153.5,-30.052673375
-86.5,-152.5,-29.4156999375
-86.5,-151.5,-29.0638235625
-86.5,-150.5,-29.15433975
-86.5,-149.5,-29.570992375
-86.5,-148.5,-30.150798875
-86.5,-147.5,-30.85712725
-86.5,-146.5,-31.42331025
-86.5,-145.5,-31.720793812500002
-86.5,-144.5,-31.8275245
-86.5,-143.5,-31.7962045
-86.5,-142.5,-31.82844075
-86.5,-141.5,-31.979746625
-86.5,-140.5,-32.156220375
-86.5,-139.5,-32.350931125
-86.5,-138.5,-32.6257010625
-86.5,-137.5,-32.89881425
-86.5,-136.5,-33.1004131875
-86.5,-135.5,-33.2176703125
-86.5,-134.5,-33.1532594375
-86.5,-133.5,-32.9858500625
-86.5,-132.5,-32.7101240625
-86.5,-131.5,-32.405436375
-86.5,-130.5,-32.0494805
-86.5,-129.5,-31.6946296875
-86.5,-128.5,-31.4720868125
-86.5,-127.5,-31.446288
-86.5,-126.5,-31.578765
-86.5,-125.5,-31.7668563125
-86.5,-124.5,-31.9943133125
-86.5,-123.5,-32.27814775
-86.5,-122.5,-32.6551305625
-86.5,-121.5,-33.0471995
-86.5,-120.5,-33.4286405
-86.5,-119.5,-33.729420875
-86.5,-118.5,-33.893423812500004
-86.5,-117.5,-34.0689613125
-86.5,-116.5,-34.2929285625
-86.5,-115.5,-34.48222925
-86.5,-114.5,-34.6137068125
-86.5,-113.5,-34.759227
-86.5,-112.5,-34.947318125
-86.5,-111.5,-35.165628375
-86.5,-110.5,-35.4028326875
-86.5,-109.5,-35.6342783125
-86.5,-108.5,-35.84537725
-86.5,-107.5,-36.0040379375
-86.5,-106.5,-36.11204975
-86.5,-105.5,-36.1241330625
-86.5,-104.5,-36.0424204375
-86.5,-103.5,-35.8488273125
-86.5,-102.5,-35.598530875
-86.5,-101.5,-35.3153075625
-86.5,-100.5,-34.9833983125
-86.5,-99.5,-34.617532625
-86.5,-98.5,-34.257334
-86.5,-97.5,-33.9364309375
-86.5,-96.5,-33.655518375
-86.5,-95.5,-33.453204375
-86.5,-94.5,-33.2885326875
-86.5,-93.5,-33.1366795625
-86.5,-92.5,-33.008117375
-86.5,-91.5,-32.8775846875
-86.5,-90.5,-32.7595710625
-86.5,-89.5,-32.6227826875
-86.5,-88.5,-32.5040290625
-86.5,-87.5,-32.4076736875
-86.5,-86.5,-32.29508375
-86.5,-85.5,-32.1637355625
-86.5,-84.5,-32.0647565625
-86.5,-83.5,-32.0574331875
-86.5,-82.5,-32.1036175625
-86.5,-81.5,-32.127145812500004
-86.5,-80.5,-32.1101580625
-86.5,-79.5,-32.080272875
-86.5,-78.5,-32.0790508125
-86.5,-77.5,-32.0911768125
-86.5,-76.5,-32.0773535625
-86.5,-75.5,-32.0781461875
-86.5,-74.5,-32.1233921875
-86.5,-73.5,-32.19137675
-86.5,-72.5,-32.2497454375
-86.5,-71.5,-32.3533630625
-86.5,-70.5,-32.5830995625
-86.5,-69.5,-32.85341375
-86.5,-68.5,-33.1254890625
-86.5,-67.5,-33.393914
-86.5,-66.5,-33.7036830625
-86.5,-65.5,-34.0138150625
-86.5,-64.5,-34.3350810625
-86.5,-63.5,-34.596118875
-86.5,-62.5,-34.8108329375
-86.5,-61.5,-35.0173141875
-86.5,-60.5,-35.2104273125
-86.5,-59.5,-35.3364449375
-86.5,-58.5,-35.401712375
-86.5,-57.5,-35.457735
-86.5,-56.5,-35.4615880625
-86.5,-55.5,-35.433452625
-86.5,-54.5,-35.385712625
-86.5,-53.5,-35.340219562499996
-86.5,-52.5,-35.2970485
-86.5,-51.5,-35.2679245
-86.5,-50.5,-35.241270125
-86.5,-49.5,-35.2151394375
-86.5,-48.5,-35.2022599375
-86.5,-47.5,-35.225148125
-86.5,-46.5,-35.26766025
-86.5,-45.5,-35.325611
-86.5,-44.5,-35.3951405
-86.5,-43.5,-35.47026725
-86.5,-42.5,-35.545226875
-86.5,-41.5,-35.633586125
-86.5,-40.5,-35.72595225
-86.5,-39.5,-35.8027856875
-86.5,-38.5,-35.8701591875
-86.5,-37.5,-35.9194144375
-86.5,-36.5,-35.966094125
-86.5,-35.5,-36.00269575
-86.5,-34.5,-36.0249329375
-86.5,-33.5,-36.0352771875
-86.5,-32.5,-36.0431005
-86.5,-31.5,-36.044832125
-86.5,-30.5,-36.0471700625
-86.5,-29.5,-36.04341625
-86.5,-28.5,-36.053497125
-86.5,-27.5,-36.087900312500004
-86.5,-26.5,-36.142252125
-86.5,-25.5,-36.220601
-86.5,-24.5,-36.32017925
-86.5,-23.5,-36.4377755625
-86.5,-22.5,-36.571685625
-86.5,-21.5,-36.7127686875
-86.5,-20.5,-36.8718979375
-86.5,-19.5,-37.0257055625
-86.5,-18.5,-37.19126325
-86.5,-17.5,-37.3642565
-86.5,-16.5,-37.5508011875
-86.5,-15.5,-37.7394716875
-86.5,-14.5,-37.928048000000004
-86.5,-13.5,-38.11529425
-86.5,-12.5,-38.2986975
-86.5,-11.5,-38.4822084375
-86.5,-10.5,-38.6611728125
-86.5,-9.5,-38.8406065625
-86.5,-8.5,-39.0116884375
-86.5,-7.5,-39.174141875000004
-86.5,-6.5,-39.33645425
-86.5,-5.5,-39.503253875
-86.5,-4.5,-39.666137625
-86.5,-3.5,-39.8052148125
-86.5,-2.5,-39.929460687500004
-86.5,-1.5,-40.05759525
-86.5,-0.5,-40.1867360625
-86.5,0.5,-40.3005885625
-86.5,1.5,-40.388633875000004
-86.5,2.5,-40.4768378125
-86.5,3.5,-40.5666115
-86.5,4.5,-40.6519258125
-86.5,5.5,-40.7345485625
-86.5,6.5,-40.8209723125
-86.5,7.5,-40.911612375
-86.5,8.5,-41.0041704375
-86.5,9.5,-41.0915735
-86.5,10.5,-41.165213875
-86.5,11.5,-41.233092375
-86.5,12.5,-41.2975160625
-86.5,13.5,-41.3542886875
-86.5,14.5,-41.397857875
-86.5,15.5,-41.422597625
-86.5,16.5,-41.428660625
-86.5,17.5,-41.4222300625
-86.5,18.5,-41.404112875
-86.5,19.5,-41.3721121875
-86.5,20.5,-41.314086875
-86.5,21.5,-41.2473336875
-86.5,22.5,-41.1758023125
-86.5,23.5,-41.097544875
-86.5,24.5,-41.0130310625
-86.5,25.5,-40.92552575
-86.5,26.5,-40.84309075
-86.5,27.5,-40.7645263125
-86.5,28.5,-40.689373375
-86.5,29.5,-40.622498875
-86.5,30.5,-40.565194812499996
-86.5,31.5,-40.525124625
-86.5,32.5,-40.506297375
-86.5,33.5,-40.49983775
-86.5,34.5,-40.51135275
-86.5,35.5,-40.5339966875
-86.5,36.5,-40.5705050625
-86.5,37.5,-40.6236565625
-86.5,38.5,-40.6856163125
-86.5,39.5,-40.7600611875
-86.5,40.5,-40.8360888125
-86.5,41.5,-40.9130849375
-86.5,42.5,-40.98889075
-86.5,43.5,-41.0657350625
-86.5,44.5,-41.1436473125
-86.5,45.5,-41.214650125
-86.5,46.5,-41.278830375
-86.5,47.5,-41.3389378125
-86.5,48.5,-41.39602575
-86.5,49.5,-41.439930875
-86.5,50.5,-41.47920525
-86.5,51.5,-41.5174485
-86.5,52.5,-41.55848225
-86.5,53.5,-41.60046275
-86.5,54.5,-41.6424378125
-86.5,55.5,-41.6805818125
-86.5,56.5,-41.7184553125
-86.5,57.5,-41.7496645
-86.5,58.5,-41.7810974375
-86.5,59.5,-41.80745425
-86.5,60.5,-41.833962375
-86.5,61.5,-41.8576985625
-86.5,62.5,-41.882383375
-86.5,63.5,-41.911743375
-86.5,64.5,-41.9420174375
-86.5,65.5,-41.9671348125
-86.5,66.5,-41.99491275
-86.5,67.5,-42.027423875
-86.5,68.5,-42.060110875
-86.5,69.5,-42.09144875
-86.5,70.5,-42.12305625
-86.5,71.5,-42.1620359375
-86.5,72.5,-42.2006224375
-86.5,73.5,-42.23739525
-86.5,74.5,-42.277110125
-86.5,75.5,-42.3205653125
-86.5,76.5,-42.3604229375
-86.5,77.5,-42.401693
-86.5,78.5,-42.44138725
-86.5,79.5,-42.4827365625
-86.5,80.5,-42.530080125
-86.5,81.5,-42.5746670625
-86.5,82.5,-42.6206453125
-86.5,83.5,-42.6730233125
-86.5,84.5,-42.7346189375
-86.5,85.5,-42.8013408125
-86.5,86.5,-42.8744496875
-86.5,87.5,-42.9506846875
-86.5,88.5,-43.0333986875
-86.5,89.5,-43.1164541875
-86.5,90.5,-43.21144775
-86.5,91.5,-43.3039543125
-86.5,92.5,-43.39447875
-86.5,93.5,-43.4780379375
-86.5,94.5,-43.558298375
-86.5,95.5,-43.629506
-86.5,96.5,-43.6854248125
-86.5,97.5,-43.7300015625
-86.5,98.5,-43.7620755
-86.5,99.5,-43.78929725
-86.5,100.5,-43.805114375
-86.5,101.5,-43.8115635
-86.5,102.5,-43.808727125
-86.5,103.5,-43.800435125
-86.5,104.5,-43.779216
-86.5,105.5,-43.7439155625
-86.5,106.5,-43.6994438125
-86.5,107.5,-43.6486110625
-86.5,108.5,-43.5837191875
-86.5,109.5,-43.4998666875
-86.5,110.5,-43.4151295
-86.5,111.5,-43.3320830625
-86.5,112.5,-43.2404385625
-86.5,113.5,-43.1367176875
-86.5,114.5,-43.0316666875
-86.5,115.5,-42.9296884375
-86.5,116.5,-42.840727625
-86.5,117.5,-42.756002375
-86.5,118.5,-42.6714786875
-86.5,119.5,-42.587056125000004
-86.5,120.5,-42.50429425
-86.5,121.5,-42.4237260625
-86.5,122.5,-42.3433045
-86.5,123.5,-42.2617681875
-86.5,124.5,-42.1780195625
-86.5,125.5,-42.09359725
-86.5,126.5,-42.010660125
-86.5,127.5,-41.9307965625
-86.5,128.5,-41.849222125
-86.5,129.5,-41.7522076875
-86.5,130.5,-41.636411625
-86.5,131.5,-41.5146685
-86.5,132.5,-41.3839218125
-86.5,133.5,-41.252930625
-86.5,134.5,-41.1215411875
-86.5,135.5,-40.9873455
-86.5,136.5,-40.8528745625
-86.5,137.5,-40.715781125
-86.5,138.5,-40.5759478125
-86.5,139.5,-40.4333183125
-86.5,140.5,-40.2901005
-86.5,141.5,-40.1471143125
-86.5,142.5,-39.9996750625
-86.5,143.5,-39.8483876875
-86.5,144.5,-39.6927789375
-86.5,145.5,-39.53942775
-86.5,146.5,-39.3927906875
-86.5,147.5,-39.24072175
-86.5,148.5,-39.075326125000004
-86.5,149.5,-38.9035854375
-86.5,150.5,-38.7242955
-86.5,151.5,-38.5370480625
-86.5,152.5,-38.3379309375
-86.5,153.5,-38.1426400625
-86.5,154.5,-37.953756375
-86.5,155.5,-37.755829
-86.5,156.5,-37.566761875
-86.5,157.5,-37.3846528125
-86.5,158.5,-37.197589875
-86.5,159.5,-37.0041293125
-86.5,160.5,-36.8174734375
-86.5,161.5,-36.6427613125
-86.5,162.5,-36.4772530625
-86.5,163.5,-36.320870375
-86.5,164.5,-36.179931625
-86.5,165.5,-36.0637301875
-86.5,166.5,-35.949076625
-86.5,167.5,-35.818266875
-86.5,168.5,-35.6848136875
-86.5,169.5,-35.5479829375
-86.5,170.5,-35.426088125
-86.5,171.5,-35.3269045
-86.5,172.5,-35.242484125
-86.5,173.5,-35.1660871875
-86.5,174.5,-35.125557875
-86.5,175.5,-35.1130888125
-86.5,176.5,-35.09282375
-86.5,177.5,-35.054291875
-86.5,178.5,-34.9968469375
-86.5,179.5,-34.9217109375
-85.5,-179.5,-31.7550268125
-85.5,-178.5,-31.5453711875
-85.5,-177.5,-31.4779853125
-85.5,-176.5,-31.5876769375
-85.5,-175.5,-32.0375176875
-85.5,-174.5,-32.4028925625
-85.5,-173.5,-32.4494229375
-85.5,-172.5,-32.173268375
-85.5,-171.5,-32.1876841875
-85.5,-170.5,-32.1755285
-85.5,-169.5,-31.5997201875
-85.5,-168.5,-30.617257249999998
-85.5,-167.5,-29.4529313125
-85.5,-166.5,-28.199829
-85.5,-165.5,-26.6074934375
-85.5,-164.5,-24.6556616875
-85.5,-163.5,-22.9695119375
-85.5,-162.5,-21.6816425
-85.5,-161.5,-20.8673506875
-85.5,-160.5,-20.3098278125
-85.5,-159.5,-20.138064375
-85.5,-158.5,-20.205393
-85.5,-157.5,-20.3575133125
-85.5,-156.5,-20.288658125
-85.5,-155.5,-20.07242025
-85.5,-154.5,-19.837155375000002
-85.5,-153.5,-19.7540759375
-85.5,-152.5,-19.8194875
-85.5,-151.5,-19.940264875
-85.5,-150.5,-20.1665660625
-85.5,-149.5,-20.5604429375
-85.5,-148.5,-20.97764025
-85.5,-147.5,-21.3954361875
-85.5,-146.5,-21.6860875
-85.5,-145.5,-21.7338343125
-85.5,-144.5,-21.6544293125
-85.5,-143.5,-21.4582614375
-85.5,-142.5,-21.5190735
-85.5,-141.5,-21.745402312499998
-85.5,-140.5,-22.0785960625
-85.5,-139.5,-22.26896275
-85.5,-138.5,-22.43735875
-85.5,-137.5,-22.664510749999998
-85.5,-136.5,-22.937022312499998
-85.5,-135.5,-22.911151
-85.5,-134.5,-22.716085375
-85.5,-133.5,-22.6464434375
-85.5,-132.5,-22.8477601875
-85.5,-131.5,-23.416566
-85.5,-130.5,-23.96816925
-85.5,-129.5,-24.180248249999998
-85.5,-128.5,-24.50787825
-85.5,-127.5,-25.290872625
-85.5,-126.5,-26.0938214375
-85.5,-125.5,-26.7301531875
-85.5,-124.5,-27.4314985625
-85.5,-123.5,-28.1523550625
-85.5,-122.5,-28.8008728125
-85.5,-121.5,-29.32914175
-85.5,-120.5,-29.7448729375
-85.5,-119.5,-30.126393125
-85.5,-118.5,-30.4232788125
-85.5,-117.5,-30.686695
-85.5,-116.5,-30.8852425
-85.5,-115.5,-31.12496775
-85.5,-114.5,-31.4214974375
-85.5,-113.5,-31.6402904375
-85.5,-112.5,-31.7626039375
-85.5,-111.5,-31.9114474375
-85.5,-110.5,-32.142294125
-85.5,-109.5,-32.3749295
-85.5,-108.5,-32.5815211875
-85.5,-107.5,-32.7739058125
-85.5,-106.5,-33.0370168125
-85.5,-105.5,-33.3307598125
-85.5,-104.5,-33.5679920625
-85.5,-103.5,-33.591838
-85.5,-102.5,-33.4939995
-85.5,-101.5,-33.402588125
-85.5,-100.5,-33.260540125
-85.5,-99.5,-33.046254125
-85.5,-98.5,-32.8650628125
-85.5,-97.5,-32.77363
-85.5,-96.5,-32.7974960625
-85.5,-95.5,-33.0003158125
-85.5,-94.5,-33.3719895
-85.5,-93.5,-33.7402058125
-85.5,-92.5,-33.6733310625
-85.5,-91.5,-33.356323
-85.5,-90.5,-32.953259
-85.5,-89.5,-32.4903364375
-85.5,-88.5,-31.868776375
-85.5,-87.5,-31.316783875
-85.5,-86.5,-30.827395375000002
-85.5,-85.5,-30.4623508125
-85.5,-84.5,-30.1405345
-85.5,-83.5,-29.855317
-85.5,-82.5,-29.6275216875
-85.5,-81.5,-29.4489240625
-85.5,-80.5,-29.2670383125
-85.5,-79.5,-29.107075875
-85.5,-78.5,-28.987640375
-85.5,-77.5,-28.850565
-85.5,-76.5,-28.688902875
-85.5,-75.5,-28.53017725
-85.5,-74.5,-28.3849744375
-85.5,-73.5,-28.19204725
-85.5,-72.5,-28.010233875
-85.5,-71.5,-27.855141687499998
-85.5,-70.5,-27.83291725
-85.5,-69.5,-27.886474624999998
-85.5,-68.5,-28.0464583125
-85.5,-67.5,-28.2687576875
-85.5,-66.5,-28.58190825
-85.5,-65.5,-28.972849
-85.5,-64.5,-29.306549125
-85.5,-63.5,-29.6228228125
-85.5,-62.5,-29.9311113125
-85.5,-61.5,-30.1856489375
-85.5,-60.5,-30.369433375
-85.5,-59.5,-30.4284781875
-85.5,-58.5,-30.6225176875
-85.5,-57.5,-30.81701575
-85.5,-56.5,-30.986042
-85.5,-55.5,-31.1401165625
-85.5,-54.5,-31.2750454375
-85.5,-53.5,-31.3950701875
-85.5,-52.5,-31.448557
-85.5,-51.5,-31.47357175
-85.5,-50.5,-31.4869414375
-85.5,-49.5,-31.476805625
-85.5,-48.5,-31.4655560625
-85.5,-47.5,-31.4560631875
-85.5,-46.5,-31.449402875
-85.5,-45.5,-31.443887625
-85.5,-44.5,-31.435232125
-85.5,-43.5,-31.4397573125
-85.5,-42.5,-31.4705695
-85.5,-41.5,-31.533935500000002
-85.5,-40.5,-31.609731625000002
-85.5,-39.5,-31.713398875
-85.5,-38.5,-31.871786125
-85.5,-37.5,-32.0700789375
-85.5,-36.5,-32.278707625
-85.5,-35.5,-32.488668312499996
-85.5,-34.5,-32.7139895625
-85.5,-33.5,-32.940460125
-85.5,-32.5,-33.1367493125
-85.5,-31.5,-33.2967835
-85.5,-30.5,-33.4434584375
-85.5,-29.5,-33.575031125
-85.5,-28.5,-33.6550294375
-85.5,-27.5,-33.7250364375
-85.5,-26.5,-33.8095699375
-85.5,-25.5,-33.9206639375
-85.5,-24.5,-34.0759985
-85.5,-23.5,-34.2781048125
-85.5,-22.5,-34.55152225
-85.5,-21.5,-34.857900625
-85.5,-20.5,-35.1795549375
-85.5,-19.5,-35.5030531875
-85.5,-18.5,-35.8302519375
-85.5,-17.5,-36.142893125
-85.5,-16.5,-36.434844874999996
-85.5,-15.5,-36.710998437499995
-85.5,-14.5,-36.979259750000004
-85.5,-13.5,-37.2395419375
-85.5,-12.5,-37.4996834375
-85.5,-11.5,-37.7597235625
-85.5,-10.5,-38.0217186875
-85.5,-9.5,-38.281811625
-85.5,-8.5,-38.544688375
-85.5,-7.5,-38.8052976875
-85.5,-6.5,-39.053560250000004
-85.5,-5.5,-39.2889690625
-85.5,-4.5,-39.511269625
-85.5,-3.5,-39.7284651875
-85.5,-2.5,-39.931660875
-85.5,-1.5,-40.131876125
-85.5,-0.5,-40.3355713125
-85.5,0.5,-40.5324189375
-85.5,1.5,-40.69390775
-85.5,2.5,-40.84487925
-85.5,3.5,-40.9938879375
-85.5,4.5,-41.1463319375
-85.5,5.5,-41.2846066875
-85.5,6.5,-41.406596375
-85.5,7.5,-41.503580937500004
-85.5,8.5,-41.593331375
-85.5,9.5,-41.6800023125
-85.5,10.5,-41.7583513125
-85.5,11.5,-41.8330575625
-85.5,12.5,-41.9018535
-85.5,13.5,-41.961078875
