"V1","V2"
5.29354103681122e+29,0.258850911621565
5.47171357394789e+29,1.69267904961742
NA,NA
6.47405261873726e+29,1.16907593863262
4.82417407422001e+29,0.360000038547771
6.12887794478404e+29,0.264137770001037
5.20830525866335e+29,0.57392338836796
6.20918144291802e+29,0.360000001110621
5.19805917981987e+29,0.490000001378858
4.65515953391102e+29,0.0099999968362836
5.34240045336975e+29,1.88265271988569
4.54065030058917e+29,0.060073049514815
NA,NA
5.48651586882433e+29,0.337410761124316
5.9113509431534e+29,1.66897102917898
4.7625499519044e+29,0.997941127781258
5.81896932138974e+29,0.109878271073958
NA,NA
5.06231734274033e+29,0.0239946172074248
4.04931196513323e+29,0.0299732547598093
NA,NA
5.7487753919197e+29,1.23811081515601
5.97402814590419e+29,0.0762263938103055
6.35486756156105e+29,0.463062010931366
5.38473044704849e+29,0.382862402292453
NA,NA
6.04013070727193e+29,0.299977841197906
5.39119873859332e+29,0.53345270737643
NA,NA
NA,NA
5.15791987001667e+29,0.160825054158942
5.59896089045154e+29,0.714190697235939
5.10455444626935e+29,1.1646321618209
NA,NA
5.15451348812225e+29,0.00501529396816062
4.45214881766299e+29,0.0299290629992079
