Numb	Lon	Lat	Hcc	Sed	Hc	Type	DLy1	DLy2	DLy3	TLy1	TLy2	TLy3	VP1	VP2	VP3	VS1	VS2	VS3	VPN	VSN	RHO1	RHO2	RHO3	RHON
39849	68.5	-20.5	6.9698	0.009	6.9788	MORB	0.706	2.0999	6.9788	0.697	1.394	4.8788	5.639077922	6.036831169	6.817371429	3.18591973	3.410639078	3.851622276	7.713409091	4	2.64380022	2.724604295	2.916587437	3.191699232
39850	69.5	-20.5	6.981	0.01	6.991	SOCE	2.3137	4.6175	6.991	2.3037	2.3037	2.3735	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39851	70.5	-20.5	6.9943	0.011	7.0053	SOCE	2.3191	4.6272	7.0053	2.3081	2.3081	2.378	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39852	71.5	-20.5	7.1213	0.01	7.1313	SOCE	2.36	4.7101	7.1313	2.35	2.35	2.4213	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39853	72.5	-20.5	7.2366	0.011	7.2476	SOCE	2.3991	4.7871	7.2476	2.3881	2.3881	2.4604	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39854	73.5	-20.5	7.2146	0.011	7.2256	SOCE	2.3918	4.7726	7.2256	2.3808	2.3808	2.453	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39855	74.5	-20.5	7.063	0.013	7.076	SOCE	2.3438	4.6746	7.076	2.3308	2.3308	2.4014	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39856	75.5	-20.5	7.0204	0.013	7.0334	SOCE	2.3297	4.6465	7.0334	2.3167	2.3167	2.3869	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39857	76.5	-20.5	6.951	0.014	6.965	SOCE	2.3078	4.6016	6.965	2.2938	2.2938	2.3633	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39858	77.5	-20.5	6.9047	0.017	6.9217	SOCE	2.2955	4.5741	6.9217	2.2785	2.2785	2.3476	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39859	78.5	-20.5	7.0905	0.019	7.1095	SOCE	2.3589	4.6987	7.1095	2.3399	2.3399	2.4108	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39860	79.5	-20.5	7.1826	0.022	7.2046	SOCE	2.3923	4.7625	7.2046	2.3703	2.3703	2.4421	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39861	80.5	-20.5	7.2912	0.028	7.3192	SOCE	2.4341	4.8402	7.3192	2.4061	2.4061	2.479	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39862	81.5	-20.5	7.1753	0.055	7.2303	SOCE	2.4229	4.7907	7.2303	2.3679	2.3679	2.4396	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39863	82.5	-20.5	7.0119	0.083	7.0949	SOCE	2.3969	4.7109	7.0949	2.3139	2.3139	2.3841	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39864	83.5	-20.5	6.9724	0.109	7.0814	SOCE	2.4099	4.7108	7.0814	2.3009	2.3009	2.3706	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39865	84.5	-20.5	6.9215	0.119	7.0405	SOCE	2.4031	4.6872	7.0405	2.2841	2.2841	2.3533	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39866	85.5	-20.5	6.8482	0.132	6.9802	SOCE	2.3919	4.6518	6.9802	2.2599	2.2599	2.3284	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39867	86.5	-20.5	6.7714	0.272	7.0434	SOCE	2.5066	4.7411	7.0434	2.2346	2.2346	2.3023	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39868	87.5	-20.5	6.6913	0.435	7.1263	LIPS	1.1041	2.4424	7.1263	0.6691	1.3383	4.6839	5.671926941	6.254404566	6.917283871	3.204478498	3.533561902	3.908069984	8.026683938	4.548666667	2.650064453	2.773570951	2.944433839	3.300509452
39869	88.5	-20.5	6.9489	0.195	7.1439	SOCE	2.4881	4.7813	7.1439	2.2931	2.2931	2.3626	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39870	89.5	-20.5	6.9677	0.075	7.0427	SOCE	2.3743	4.6737	7.0427	2.2993	2.2993	2.369	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39871	90.5	-20.5	7.0211	0.022	7.0431	SOCE	2.339	4.6559	7.0431	2.317	2.317	2.3872	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39872	91.5	-20.5	7.0157	0.018	7.0337	SOCE	2.3332	4.6484	7.0337	2.3152	2.3152	2.3854	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39873	92.5	-20.5	7.0205	0.017	7.0375	SOCE	2.3338	4.6505	7.0375	2.3168	2.3168	2.387	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39874	93.5	-20.5	7.0214	0.014	7.0354	SOCE	2.3311	4.6481	7.0354	2.3171	2.3171	2.3873	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39875	94.5	-20.5	7.0046	0.014	7.0186	SOCE	2.3255	4.637	7.0186	2.3115	2.3115	2.3816	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39876	95.5	-20.5	6.9556	0.013	6.9686	SOCE	2.3083	4.6037	6.9686	2.2953	2.2953	2.3649	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39877	96.5	-20.5	6.7755	0.014	6.7895	SOCE	2.2499	4.4858	6.7895	2.2359	2.2359	2.3037	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39878	97.5	-20.5	6.6769	0.032	6.7089	SOCE	2.2354	4.4387	6.7089	2.2034	2.2034	2.2701	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39879	98.5	-20.5	6.8653	0.099	6.9643	SOCE	2.3645	4.6301	6.9643	2.2655	2.2655	2.3342	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39880	99.5	-20.5	6.9588	0.135	7.0938	SOCE	2.4314	4.7278	7.0938	2.2964	2.2964	2.366	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39881	100.5	-20.5	7.0163	0.16	7.1763	SOCE	2.4754	4.7907	7.1763	2.3154	2.3154	2.3855	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39882	101.5	-20.5	7.0164	0.264	7.2804	SOCE	2.5794	4.8949	7.2804	2.3154	2.3154	2.3856	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39883	102.5	-20.5	7.1913	0.292	7.4833	SOCE	2.6651	5.0383	7.4833	2.3731	2.3731	2.445	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39884	103.5	-20.5	7.2349	0.551	7.7859	SOCE	2.9385	5.326	7.7859	2.3875	2.3875	2.4599	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39885	104.5	-20.5	7.2219	0.754	7.9759	SOCE	3.1372	5.5205	7.9759	2.3832	2.3832	2.4554	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39886	105.5	-20.5	7.4485	0.368	7.8165	SOCE	2.826	5.284	7.8165	2.458	2.458	2.5325	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39887	106.5	-20.5	7.199	0.142	7.341	SOCE	2.5177	4.8933	7.341	2.3757	2.3757	2.4477	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39888	107.5	-20.5	7.537	0.379	7.916	SOCE	2.8662	5.3535	7.916	2.4872	2.4872	2.5626	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39889	108.5	-20.5	7.196	0.422	7.618	SOCE	2.7967	5.1714	7.618	2.3747	2.3747	2.4466	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39890	109.5	-20.5	7.1957	0.569	7.7647	SOCE	2.9436	5.3181	7.7647	2.3746	2.3746	2.4465	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39891	110.5	-20.5	9.3625	0.741	10.1035	LIPS	1.6772	3.5497	10.1035	0.9362	1.8725	6.5537	5.671926941	6.254404566	6.917283871	3.204478498	3.533561902	3.908069984	8.026683938	4.548666667	2.650064453	2.773570951	2.944433839	3.300509452
39892	111.5	-20.5	16.5886	1.107	17.6956	SOCE	6.5812	12.0555	17.6956	5.4742	5.4742	5.6401	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39893	112.5	-20.5	21.1043	1.172	22.2763	LIPS	3.2824	7.5033	22.2763	2.1104	4.2209	14.773	5.671926941	6.254404566	6.917283871	3.204478498	3.533561902	3.908069984	8.026683938	4.548666667	2.650064453	2.773570951	2.944433839	3.300509452
39894	113.5	-20.5	16.7614	7.7	24.4614	SOCE	13.2313	18.7625	24.4614	5.5313	5.5313	5.6989	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39895	114.5	-20.5	18.7843	8.3	27.0843	COMA	14.4988	20.6977	27.0843	6.1988	6.1988	6.3867	5.96806225	6.484286644	6.639610506	3.443892632	3.686430302	3.788103086	8.023200723	4.485503876	2.709842501	2.829111367	2.868872975	3.299266771
39896	115.5	-20.5	21.7662	8.4	30.1662	COMA	15.5828	22.7657	30.1662	7.1828	7.1828	7.4005	5.96806225	6.484286644	6.639610506	3.443892632	3.686430302	3.788103086	8.023200723	4.485503876	2.709842501	2.829111367	2.868872975	3.299266771
39897	116.5	-20.5	29.6146	2.3	31.9146	COMA	12.0728	21.8456	31.9146	9.7728	9.7728	10.069	5.96806225	6.484286644	6.639610506	3.443892632	3.686430302	3.788103086	8.023200723	4.485503876	2.709842501	2.829111367	2.868872975	3.299266771
39898	117.5	-20.5	31.0179	0.5	31.5179	COMA	10.7359	20.9718	31.5179	10.2359	10.2359	10.5461	5.96806225	6.484286644	6.639610506	3.443892632	3.686430302	3.788103086	8.023200723	4.485503876	2.709842501	2.829111367	2.868872975	3.299266771
39899	118.5	-20.5	29.2919	0.1	29.3919	SHLD	9.7663	19.4327	29.3919	9.6663	9.6663	9.9593	6.173159666	6.546049697	6.919012758	3.51897435	3.768293299	4.013133013	8.093349057	4.450716049	2.754880226	2.844706097	2.94492216	3.324430738
39900	119.5	-20.5	27.6775	0.1	27.7775	SHLD	9.2336	18.3672	27.7775	9.1336	9.1336	9.4104	6.173159666	6.546049697	6.919012758	3.51897435	3.768293299	4.013133013	8.093349057	4.450716049	2.754880226	2.844706097	2.94492216	3.324430738
39901	120.5	-20.5	30.4887	1	31.4887	SHLD	11.0613	21.1225	31.4887	10.0613	10.0613	10.3662	6.173159666	6.546049697	6.919012758	3.51897435	3.768293299	4.013133013	8.093349057	4.450716049	2.754880226	2.844706097	2.94492216	3.324430738
39902	121.5	-20.5	33.8771	1	34.8771	SHLD	12.1794	23.3589	34.8771	11.1794	11.1794	11.5182	6.173159666	6.546049697	6.919012758	3.51897435	3.768293299	4.013133013	8.093349057	4.450716049	2.754880226	2.844706097	2.94492216	3.324430738
39903	122.5	-20.5	33.1781	2.6	35.7781	ORON	13.5488	24.4975	35.7781	10.9488	10.9488	11.2805	6.02698741	6.446999599	6.792321374	3.454212001	3.658206283	3.82911949	7.974627507	4.448764368	2.722470417	2.819834777	2.909721382	3.282012901
39904	123.5	-20.5	30.8453	4.8	35.6453	ORON	14.9789	25.1579	35.6453	10.1789	10.1789	10.4874	6.02698741	6.446999599	6.792321374	3.454212001	3.658206283	3.82911949	7.974627507	4.448764368	2.722470417	2.819834777	2.909721382	3.282012901
39905	124.5	-20.5	30.2317	5	35.2317	PLAT	14.9764	24.9529	35.2317	9.9764	9.9764	10.2788	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39906	125.5	-20.5	31.8281	3	34.8281	PLAT	13.5033	24.0065	34.8281	10.5033	10.5033	10.8215	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39907	126.5	-20.5	27.0808	8	35.0808	PLAT	16.9367	25.8733	35.0808	8.9367	8.9367	9.2075	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39908	127.5	-20.5	25.5938	11	36.5938	PLAT	19.446	27.8919	36.5938	8.446	8.446	8.7019	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39909	128.5	-20.5	37.7068	0.7	38.4068	PLAT	13.1432	25.5865	38.4068	12.4432	12.4432	12.8203	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39910	129.5	-20.5	39.9256	0.2	40.1256	PLAT	13.3755	26.5509	40.1256	13.1755	13.1755	13.5747	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39911	130.5	-20.5	41.9753	0.2	42.1753	PLAT	14.0519	27.9037	42.1753	13.8519	13.8519	14.2716	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39912	131.5	-20.5	43.8165	0.3	44.1165	SHLD	14.7595	29.2189	44.1165	14.4595	14.4595	14.8976	6.173159666	6.546049697	6.919012758	3.51897435	3.768293299	4.013133013	8.093349057	4.450716049	2.754880226	2.844706097	2.94492216	3.324430738
39913	132.5	-20.5	44.2571	0.4	44.6571	SHLD	15.0048	29.6097	44.6571	14.6048	14.6048	15.0474	6.173159666	6.546049697	6.919012758	3.51897435	3.768293299	4.013133013	8.093349057	4.450716049	2.754880226	2.844706097	2.94492216	3.324430738
39914	133.5	-20.5	45.1139	0.4	45.5139	SHLD	15.2876	30.1752	45.5139	14.8876	14.8876	15.3387	6.173159666	6.546049697	6.919012758	3.51897435	3.768293299	4.013133013	8.093349057	4.450716049	2.754880226	2.844706097	2.94492216	3.324430738
39915	134.5	-20.5	46.3984	0.1	46.4984	SHLD	15.4115	30.7229	46.4984	15.3115	15.3115	15.7755	6.173159666	6.546049697	6.919012758	3.51897435	3.768293299	4.013133013	8.093349057	4.450716049	2.754880226	2.844706097	2.94492216	3.324430738
39916	135.5	-20.5	45.1049	0.3	45.4049	SHLD	15.1846	30.0693	45.4049	14.8846	14.8846	15.3357	6.173159666	6.546049697	6.919012758	3.51897435	3.768293299	4.013133013	8.093349057	4.450716049	2.754880226	2.844706097	2.94492216	3.324430738
39917	136.5	-20.5	43.3394	0.6	43.9394	PLAT	14.902	29.204	43.9394	14.302	14.302	14.7354	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39918	137.5	-20.5	43.5194	0.5	44.0194	PLAT	14.8614	29.2228	44.0194	14.3614	14.3614	14.7966	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39919	138.5	-20.5	45.6877	0.5	46.1877	PLAT	15.577	30.6539	46.1877	15.077	15.077	15.5338	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39920	139.5	-20.5	44.337	0	44.337	SHLD	14.6312	29.2624	44.337	14.6312	14.6312	15.0746	6.173159666	6.546049697	6.919012758	3.51897435	3.768293299	4.013133013	8.093349057	4.450716049	2.754880226	2.844706097	2.94492216	3.324430738
39921	140.5	-20.5	41.8688	0.1	41.9688	PLAT	13.9167	27.7334	41.9688	13.8167	13.8167	14.2354	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39922	141.5	-20.5	40.1299	0.5	40.6299	PLAT	13.7429	26.9857	40.6299	13.2429	13.2429	13.6442	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39923	142.5	-20.5	38.5702	0.7	39.2702	PLAT	13.4282	26.1564	39.2702	12.7282	12.7282	13.1139	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39924	143.5	-20.5	38.037	0.6	38.637	PLAT	13.1522	25.7044	38.637	12.5522	12.5522	12.9326	6.163261849	6.536477074	6.909732613	3.572958263	3.766210741	3.959192911	8.127479893	4.538285714	2.75263641	2.842270391	2.94230357	3.336778142
39925	144.5	-20.5	36.8732	0.5	37.3732	ORON	12.6681	24.8363	37.3732	12.1681	12.1681	12.5369	6.02698741	6.446999599	6.792321374	3.454212001	3.658206283	3.82911949	7.974627507	4.448764368	2.722470417	2.819834777	2.909721382	3.282012901
39926	145.5	-20.5	36.0918	0.3	36.3918	ORON	12.2103	24.1206	36.3918	11.9103	11.9103	12.2712	6.02698741	6.446999599	6.792321374	3.454212001	3.658206283	3.82911949	7.974627507	4.448764368	2.722470417	2.819834777	2.909721382	3.282012901
39927	146.5	-20.5	36.0308	0.1	36.1308	ORON	11.9902	23.8803	36.1308	11.8902	11.8902	12.2505	6.02698741	6.446999599	6.792321374	3.454212001	3.658206283	3.82911949	7.974627507	4.448764368	2.722470417	2.819834777	2.909721382	3.282012901
39928	147.5	-20.5	35.0033	0.2	35.2033	ORON	11.7511	23.3022	35.2033	11.5511	11.5511	11.9011	6.02698741	6.446999599	6.792321374	3.454212001	3.658206283	3.82911949	7.974627507	4.448764368	2.722470417	2.819834777	2.909721382	3.282012901
39929	148.5	-20.5	33.5939	0.1	33.6939	ORON	11.186	22.272	33.6939	11.086	11.086	11.4219	6.02698741	6.446999599	6.792321374	3.454212001	3.658206283	3.82911949	7.974627507	4.448764368	2.722470417	2.819834777	2.909721382	3.282012901
39930	149.5	-20.5	30.9125	0.9	31.8125	COMA	11.1011	21.3023	31.8125	10.2011	10.2011	10.5103	5.96806225	6.484286644	6.639610506	3.443892632	3.686430302	3.788103086	8.023200723	4.485503876	2.709842501	2.829111367	2.868872975	3.299266771
39931	150.5	-20.5	28.7449	1.1	29.8449	COMA	10.5858	20.0717	29.8449	9.4858	9.4858	9.7733	5.96806225	6.484286644	6.639610506	3.443892632	3.686430302	3.788103086	8.023200723	4.485503876	2.709842501	2.829111367	2.868872975	3.299266771
39932	151.5	-20.5	26.2131	1.5	27.7131	COMA	10.1503	18.8006	27.7131	8.6503	8.6503	8.9124	5.96806225	6.484286644	6.639610506	3.443892632	3.686430302	3.788103086	8.023200723	4.485503876	2.709842501	2.829111367	2.868872975	3.299266771
39933	152.5	-20.5	23.6826	1.5	25.1826	COMA	9.3153	17.1305	25.1826	7.8153	7.8153	8.0521	5.96806225	6.484286644	6.639610506	3.443892632	3.686430302	3.788103086	8.023200723	4.485503876	2.709842501	2.829111367	2.868872975	3.299266771
39934	153.5	-20.5	19.1874	1.6	20.7874	COMA	7.9318	14.2637	20.7874	6.3318	6.3318	6.5237	5.96806225	6.484286644	6.639610506	3.443892632	3.686430302	3.788103086	8.023200723	4.485503876	2.709842501	2.829111367	2.868872975	3.299266771
39935	154.5	-20.5	13.0848	0.784	13.8688	SOCE	5.102	9.42	13.8688	4.318	4.318	4.4488	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39936	155.5	-20.5	10.7213	0.766	11.4873	SOCE	4.304	7.8421	11.4873	3.538	3.538	3.6452	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39937	156.5	-20.5	10.8925	0.754	11.6465	SOCE	4.3485	7.943	11.6465	3.5945	3.5945	3.7034	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39938	157.5	-20.5	12.1152	0.753	12.8682	SOCE	4.751	8.749	12.8682	3.998	3.998	4.1192	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39939	158.5	-20.5	17.4385	0.782	18.2205	LIPS	2.5258	6.0135	18.2205	1.7438	3.4877	12.2069	5.671926941	6.254404566	6.917283871	3.204478498	3.533561902	3.908069984	8.026683938	4.548666667	2.650064453	2.773570951	2.944433839	3.300509452
39940	159.5	-20.5	18.0672	1.012	19.0792	SOCE	6.9742	12.9364	19.0792	5.9622	5.9622	6.1429	5.694938089	6.091359729	6.739466744	3.217479146	3.441446174	3.80760833	8.028348754	4.467863248	2.654495089	2.736551637	2.895386984	3.30110365
39941	160.5	-20.5	18.6136	0.954	19.5676	COMA	7.0965	13.239	19.5676	6.1425	6.1425	6.3286	5.96806225	6.484286644	6.639610506	3.443892632	3.686430302	3.788103086	8.023200723	4.485503876	2.709842501	2.829111367	2.868872975	3.299266771
