RTP,LAB,Curie,elevation,gradient,Moho,Magnetic,Ridge,Susceptibility,tectonicunit,Topo,Transform,Trench,Volcanos,YoungRift,VP1,VP2,VP3,VS1,VS2,VS3,lat,lon,is_land
8.365154075,180.98793,61.36836,,,44.32,305.0549,1214,0.010501804,,257.49258,4713,3637,1689.0906,1185,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,94,TRUE
9.08663975,184.24724,60.869312,,,44.39,223.62732,1190,0.010486609,,141.08252,4681,3601,1692.6813,1162,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,95,TRUE
9.709464,186.8596,59.870014,,,44.4,78.433365,1167,0.011681105,,120.44811,4651,3564,1696.7241,1138,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,96,TRUE
10.223384,188.2167,58.72753,,,44.38,-168.38963,1144,0.010547703,,178.16025,4620,3527,1700.8689,1115,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,97,TRUE
10.62954838,188.31856,58.515064,256,18,44.38,33.300247,1121,0.011244175,,249.02896,4590,3490,1705.2699,1092,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,98,TRUE
10.93890038,187.1287,58.3637,,,44.41,-543.5114,1099,0.014886203,,304.0161,4560,3453,1709.517,1069,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,99,TRUE
11.16666563,184.64711,58.141205,,,44.53,-438.99713,1077,0.018323998,,485.96826,4531,3416,1705.628,1047,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,100,TRUE
11.3267865,182.61604,58.024555,,,44.71,-272.69766,1055,0.019424527,,276.69327,4503,3379,1695.0658,1025,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,101,TRUE
11.42489675,181.03552,57.965298,,,44.86,-195.12411,1033,0.019870663,,358.70844,4475,3342,1685.9338,1003,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,102,TRUE
11.452401,181.7882,57.28346,,,44.98,-128.18779,1012,0.025082222,,329.76334,4447,3305,1677.4307,981.6,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,103,TRUE
11.38629475,184.87404,56.6538,,,45.1,-100.72906,991.7,0.029011994,,200.51328,4420,3268,1669.5786,960.8,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,104,TRUE
11.191291,185.16037,56.557384,,,45.19,-372.51154,971.5,0.030737425,,367.6144,4394,3230,1662.3983,940.4,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,105,TRUE
10.828152,182.64716,55.68467,,,45.23,-196.39313,951.8,0.030947135,,382.56985,4368,3193,1655.9097,920.6,6.173159666,6.546049697,6.919012758,3.51897435,3.768293299,4.013133013,70,106,TRUE
10.2623465,181.87262,54.855064,,,45.19,587.0428,932.6,0.030766728,,321.60086,4342,3156,1650.1328,888.5,6.173159666,6.546049697,6.919012758,3.51897435,3.768293299,4.013133013,70,107,TRUE
9.474394,182.83676,54.57199,,,45.07,-331.77243,914,0.029615282,,626.54443,4318,3119,1645.2041,851.9,6.173159666,6.546049697,6.919012758,3.51897435,3.768293299,4.013133013,70,108,TRUE
8.463727875,181.25726,53.92448,,,44.91,179.01093,895.9,0.029724461,,563.9779,4293,3082,1640.3594,815.3,6.173159666,6.546049697,6.919012758,3.51897435,3.768293299,4.013133013,70,109,TRUE
7.251478175,177.13412,53.19566,,,44.69,278.6438,878.6,0.029961086,,551.807,4270,3045,1631.7107,778.4,6.173159666,6.546049697,6.919012758,3.51897435,3.768293299,4.013133013,70,110,TRUE
5.8779124,169.95857,52.869473,,,44.44,-335.48154,861.9,0.03032711,,297.43628,4247,3008,1620.8008,741.4,6.173159666,6.546049697,6.919012758,3.51897435,3.768293299,4.013133013,70,111,TRUE
4.397745625,159.7306,53.584934,,,44.17,-280.5813,839.1,0.024288795,,141.8145,4225,2971,1611.7598,704.4,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,112,TRUE
2.87364835,157.7803,54.577255,,,43.9,-75.51822,804.6,0.02005548,,81.55624,4203,2934,1604.187,667.4,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,113,TRUE
1.369950525,164.10765,55.024162,,,43.67,-70.77222,770,0.018437106,,125.80375,4182,2898,1598.1034,630.3,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,114,TRUE
-0.053832462,161.8177,55.889877,,,43.46,206.73045,735.4,0.015513353,,137.37965,4162,2861,1593.5261,593.2,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,115,TRUE
-1.34789635,150.91045,56.229477,,,43.28,-165.0787,700.9,0.012642762,,175.8233,4143,2825,1590.4672,556.1,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,116,TRUE
-2.475794025,145.60605,55.91972,,,43.12,-83.263954,666.4,0.012465967,,201.41772,4124,2788,1588.9353,518.9,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,117,TRUE
-3.415650675,145.90448,54.86083,,,42.94,-96.3297,632,0.012925047,,262.34683,4106,2752,1588.9342,481.8,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,118,TRUE
-4.1598306,148.29462,52.399788,,,42.7,-120.03589,597.7,0.013849103,,199.86896,4089,2716,1590.463,444.6,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,119,TRUE
-4.7132296,152.77643,50.43631,,,42.43,-105.76128,563.4,0.016016056,,91.1748,4073,2680,1593.5164,407.4,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,120,TRUE
-5.09118205,153.3216,49.42555,,,42.17,-63.88222,529.3,0.015736958,,195.31975,4057,2645,1598.084,370.3,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,121,TRUE
-5.31785,149.9301,46.498234,,,41.92,-49.74784,495.4,0.015006296,,152.70924,4042,2609,1604.1516,333.3,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,122,TRUE
-5.424065875,148.983,43.88463,,,41.68,-53.146885,461.6,0.014554189,,141.9507,4028,2574,1611.7015,296.3,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,123,TRUE
-5.44506835,150.48033,43.060497,,,41.38,-18.982224,427.8,0.019781172,,172.68015,4015,2539,1620.7106,259.4,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,124,TRUE
-5.4167782,149.93546,41.9452,,,40.96,-34.436367,394.4,0.014446435,,156.12856,4003,2505,1631.1528,222.7,6.102726555,6.595532097,6.956696708,3.575975525,3.788459018,3.947094446,70,125,TRUE
-5.371353075,147.34839,40.843914,,,40.49,58.563942,361.4,0.012424217,,62.10172,3991,2471,1642.9993,186.2,6.102726555,6.595532097,6.956696708,3.575975525,3.788459018,3.947094446,70,126,TRUE
-5.332767075,141.66487,39.973766,,,40.06,196.51474,328.6,0.010823821,,98.19393,3981,2437,1656.2173,149.1,6.102726555,6.595532097,6.956696708,3.575975525,3.788459018,3.947094446,70,127,TRUE
-5.313623075,132.88489,38.35996,,,39.67,98.33608,296.4,0.013037095,,394.2181,3971,2403,1670.7716,112.2,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,128,TRUE
-5.3142326,131.56876,36.76851,,,39.32,26.819302,265.1,0.012112034,,161.0511,3962,2370,1686.6251,75.52,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,129,TRUE
-5.3238821,137.71646,36.20662,,,39.01,-91.96341,234.7,0.011192915,,422.6641,3954,2337,1703.739,40.09,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,130,TRUE
-5.323912025,139.85327,35.20283,,,38.78,40.533894,203.6,0.012769408,,83.61058,3947,2305,1722.0726,17.13,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,131,TRUE
-5.2916261,137.97919,34.39016,,,38.61,32.936867,171,0.011295343,,63.122208,3941,2273,1741.5837,-26.47,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,132,TRUE
-5.20381305,123.229706,33.665745,,,38.49,-9.649754,137.7,0.01132899,,116.35438,3935,2241,1762.2299,13.22,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,133,TRUE
-5.040215425,95.60485,32.80168,180,22,38.43,37.70469,103.4,0.011008191,,262.5983,3931,2210,1786.6783,44.72,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,134,TRUE
-4.786364775,85.036224,32.24268,,,38.4,9.125716,70.36,0.011017135,,162.64452,3927,2180,1788.544,77.06,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,135,TRUE
-4.435153725,91.52383,31.894188,,,38.38,-30.199833,38.14,0.01102453,,44.255848,3925,2150,1760.1406,108.8,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,136,TRUE
-3.98784335,96.24554,31.585371,,,38.33,-44.508595,4.4,0.011039119,,77.712036,3923,2121,1728.4043,139.8,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,137,TRUE
-3.45383645,99.20135,31.160002,,,38.23,-24.88878,31.76,0.011067497,,67.61288,3922,2092,1698.1587,172.4,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,138,TRUE
-2.84933415,93.62252,30.992636,,,38.08,71.6277,65.1,0.011110647,,64.130394,3922,2064,1668.6249,206.4,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,139,TRUE
-2.1956293,79.50905,31.014006,,,37.88,6.1581383,99.95,0.011538647,,77.28298,3924,2037,1640.589,240.8,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,140,TRUE
-1.51718715,71.29668,30.998423,,,37.65,3.1308577,134.2,0.01309646,,42.417877,3926,2010,1614.49,274.5,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,141,TRUE
-0.840071213,68.98541,31,,,37.42,-8.520681,169.4,0.013616568,,62.55824,3928,1984,1589.5725,294.9,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,142,TRUE
-0.190255137,66.98813,31.01653,,,37.22,-12.744191,204.3,0.013472832,,23.418417,3932,1959,1565.5499,293,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,143,TRUE
0.407726825,65.30484,30.886003,,,37.07,-31.327528,239.9,0.014616864,,20.687864,3937,1935,1542.5134,295.2,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,144,TRUE
0.932560315,62.908047,30.583807,,,36.94,-60.40311,275.4,0.01488584,,7.4822807,3943,1912,1520.5134,301.4,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,145,TRUE
1.3679551,59.79774,30.350851,,,36.83,-59.55428,311.4,0.011839028,,29.097435,3949,1890,1499.6022,311.4,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,146,TRUE
1.70414875,58.870354,30.192429,,,36.74,-129.18076,345.4,0.011867657,,7.08817,3957,1868,1479.8307,324.8,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,147,TRUE
1.938515825,60.125885,29.985386,,,36.68,-18.817013,379.2,0.011914053,,33.87696,3965,1848,1461.2499,341.1,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,148,TRUE
2.075109025,61.710842,29.915958,,,36.65,-154.09798,407.9,0.011923531,,45.07568,3974,1828,1443.9117,360.1,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,149,TRUE
2.1228975,63.62522,29.964203,,,36.65,-19.081198,435.9,0.011542345,,25.562145,3984,1810,1427.8647,381.3,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,150,TRUE
2.09317025,65.43577,30.010828,,,36.65,-61.407326,464.9,0.011455261,,11.1618805,3995,1793,1413.1572,404.3,6.02698741,6.446999599,6.792321374,3.454212001,3.658206283,3.82911949,70,151,TRUE
1.9968162,67.14248,30.295673,,,36.65,-97.96201,494.5,0.011825352,,13.968905,4007,1777,1399.8357,428.8,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,152,TRUE
1.8424726,66.68539,30.51076,,,36.65,-122.801605,524.8,0.011825512,,8.328413,4019,1762,1387.9426,454.6,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,153,TRUE
1.635495925,64.064476,30.77061,,,36.65,132.54881,555.6,0.011569617,,23.387894,4033,1748,1377.5183,481.5,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,154,TRUE
1.378571525,62.86421,31.010668,,,36.65,-106.01968,586.8,0.011569456,,32.94057,4047,1736,1368.6068,509.4,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,155,TRUE
1.073291535,63.08458,31.181654,,,36.65,220.37244,618.4,0.011187289,,13.592962,4062,1725,1361.203,519.6,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,156,TRUE
0.72176934,64.726944,31.474504,,,36.65,24.895851,650.2,0.011187137,,20.388916,4078,1715,1354.9703,498,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,157,TRUE
0.328438116,67.791306,31.70181,,,36.65,-14.803996,682.3,0.01118702,,19.11244,4095,1707,1349.9896,472,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,158,TRUE
-0.099213414,69.85859,32.230408,,,36.65,-9.133734,714.5,0.011638853,,5.4081373,4112,1700,1346.6324,437.7,6.163261849,6.536477074,6.909732613,3.572958263,3.766210741,3.959192911,70,159,TRUE
-0.55018007,70.92878,32.64425,,,36.65,5.2362,747,0.012933154,,-4.8019333,4130,1694,1344.8862,403.7,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,160,FALSE
-1.010278143,72.128365,32.748528,,,36.65,2.5340035,779.6,0.01293315,,-5.996715,4149,1690,1344.7142,370.1,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,161,FALSE
-1.4628882,73.45733,32.858917,,,36.65,-11.058569,812.3,0.012960436,,-8.737333,4169,1687,1346.4402,336.8,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,162,FALSE
-1.89043175,74.53382,33.02363,,,36.65,-26.941307,845,0.012960436,,-13.51883,4189,1685,1351.066,304.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,163,FALSE
-2.27601465,75.357834,33.09107,,,36.65,-51.943188,877.9,0.012878581,,-12.914587,4211,1685,1359.6431,272.3,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,164,FALSE
-2.6058476,73.460205,32.97892,,,36.65,-40.611366,910.8,0.012878581,,-15.826348,4232,1686,1356.8428,241.7,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,165,FALSE
-2.870979375,68.840935,32.897335,,,36.65,-62.196194,943.7,0.012496589,,-22.35572,4255,1689,1343.5222,212.7,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,166,FALSE
-3.06854875,65.32528,32.87063,,,36.65,-59.04661,976.7,0.012496589,,-28.621035,4278,1693,1318.1129,186.1,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,167,FALSE
-3.201972125,62.913242,32.773613,,,36.65,-66.20152,1005,0.012251022,,-31.881195,4302,1698,1277.8888,163.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,168,FALSE
-3.279938225,60.55869,32.53966,,,36.65,8.111331,1028,0.012251022,,-29.953506,4326,1705,1240.0616,145.7,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,169,FALSE
-3.3148404,58.261616,32.393356,,,36.65,56.98554,1052,0.012114597,,-24.358963,4351,1713,1204.2347,113.5,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,170,FALSE
-3.320778325,57.52948,32.615868,,,36.65,34.092346,1077,0.012114597,,-24.856886,4376,1723,1168.4441,76.37,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,171,TRUE
-3.311896675,58.36229,32.810635,,,36.65,43.03778,1103,0.01175989,,-26.102194,4403,1734,1132.9092,39.27,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,172,FALSE
-3.30097285,59.328228,32.837635,,,36.65,2.4604492,1130,0.01175989,,-34.98927,4429,1746,1097.6647,4.06,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,173,FALSE
-3.29859265,60.427303,33.05201,,,36.65,40.565197,1158,0.011323328,,-38.370354,4457,1759,1062.7489,1.67,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,174,FALSE
-3.31246205,60.707558,33.275936,,,36.65,78.55875,1187,0.011323328,,-42.657352,4484,1774,1028.2053,-2.29,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,175,FALSE
-3.347110325,60.169003,33.433254,,,36.65,16.222569,1217,0.010941336,,-47.829998,4513,1790,994.0827,-4.88,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,176,FALSE
-3.40359185,59.84218,33.82575,,,36.65,-20.115835,1248,0.010941336,,-45.0283,4541,1807,960.43445,-7.65,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,177,FALSE
-3.47940635,59.72709,34.819,,,36.65,-21.897707,1279,0.010898704,,-43.7874,4571,1825,927.323,-10.46,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,178,FALSE
-3.5681774,59.654537,35.53702,,,36.65,22.975286,1311,0.010898665,,-39.471725,4596,1844,894.81647,-13.28,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,70,179,FALSE
-2.64082335,54.609253,33.732803,,,36.65,147.86438,1354,0.013223063,,10.622631,4595,1957,926.6714,85.43,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-180,TRUE
-2.693304725,53.926235,34.694122,,,36.65,130.85126,1386,0.012278363,3,11.840039,4561,1977,899.2561,83.44,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-179,TRUE
-2.7430498,52.232708,35.49307,,,36.65,82.34944,1417,0.012945497,,-19.823233,4528,1977,872.7887,86.57,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-178,FALSE
-2.7770778,50.023678,35.80611,,,36.61,-24.503588,1449,0.013304632,3,-28.658436,4495,1946,847.3655,89.7,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-177,FALSE
-2.783374975,47.29914,36.146057,,,36.54,-42.850616,1481,0.012947057,,-46.017963,4463,1915,823.08954,70.27,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-176,FALSE
-2.752493825,50.843605,36.269474,,,36.44,-46.548298,1513,0.012982116,3,-65.99798,4430,1885,800.0727,34.98,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-175,FALSE
-2.6781593,60.657074,36.052685,,,36.32,-33.913795,1544,0.012695728,,-48.72303,4398,1855,778.4332,-1.42,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-174,FALSE
-2.557856275,67.28696,36.152447,,,36.15,-39.056416,1576,0.01275617,6,-51.050125,4366,1826,758.29474,10.38,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-173,FALSE
-2.392608825,70.733246,36.294147,,,35.91,56.11475,1607,0.012422845,,-51.073082,4335,1798,739.7862,44.15,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-172,FALSE
-2.18702295,73.328636,36.36271,,,35.61,-50.462765,1638,0.012526748,6,-50.94048,4303,1770,723.03754,79.23,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-171,FALSE
-1.948940975,75.07312,36.473145,,,35.27,44.284874,1669,0.012335393,,-48.67581,4273,1742,708.1781,114.4,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-170,FALSE
-1.68892925,76.30716,36.645187,,,34.9,-75.49878,1700,0.012465617,6,-46.880413,4242,1716,695.3328,149.6,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-169,FALSE
-1.419805775,77.03076,37.175793,,,34.51,-42.970764,1731,0.012489377,,-48.342796,4212,1690,684.61835,184.9,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-168,FALSE
-1.15586005,80.85513,37.496128,,,34.12,-86.49912,1762,0.012631453,6,-45.073345,4182,1664,676.13873,220.1,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-167,FALSE
-0.912254875,87.780266,38.104046,,,33.72,-32.533398,1792,0.013224186,,-39.023994,4153,1640,669.9805,255.3,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-166,FALSE
-0.704069188,105.53378,38.991665,,,33.32,-70.36259,1823,0.013380575,2,-40.747154,4124,1616,666.209,290.5,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-165,FALSE
-0.545346933,134.11568,39.336124,,,32.94,-12.500845,1853,0.01352261,,-41.952503,4095,1593,664.86523,325.6,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-164,FALSE
-0.44801373,152.02449,39.590446,,,32.55,24.81879,1883,0.01358762,2,-42.71718,4067,1572,665.96466,360.8,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-163,FALSE
-0.420918135,159.26021,40.92074,,,32.16,28.687092,1913,0.01373541,,-47.68256,4039,1550,669.4951,395.5,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-162,FALSE
-0.469158105,159.3331,42.418995,,,31.77,246.38663,1943,0.013891208,2,-47.180687,4012,1529,675.4175,430.1,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-161,FALSE
-0.59376766,152.24318,43.11857,,,31.44,211.86903,1972,0.013487145,,-50.37841,3985,1509,683.66815,464.7,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-160,FALSE
-0.791916578,146.62434,43.982708,,,31.18,52.72422,2002,0.013572232,2,-59.02492,3959,1490,694.1634,499.3,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-159,FALSE
-1.057298075,142.47656,44.895084,,,31.27,73.28723,2031,0.012445055,,-101.31274,3933,1471,706.8006,533.9,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-158,FALSE
-1.3807058,141.40816,45.78966,9,40,32.04,-54.147514,2061,0.012931903,1,-134.59016,3908,1455,721.46436,568.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-157,TRUE
-1.750611575,143.41914,46.61424,2.5,42.95,32.91,-46.894104,2090,0.01116682,,-26.341736,3884,1439,738.0303,602.1,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-156,TRUE
-2.1538985,144.12833,46.916534,,,33.73,-97.11736,2115,0.010706087,1,-34.791634,3860,1424,756.3685,636.1,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-155,TRUE
-2.576525125,143.53572,46.73961,,,34.53,-32.00643,2140,0.010195447,,-58.620605,3836,1411,776.2974,670,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-154,FALSE
-3.00481235,141.85823,46.5094,,,35.29,-49.969913,2165,0.010056092,1,-116.01266,3813,1399,798.6282,703.6,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-153,FALSE
-3.42632305,139.09586,46.184566,,,35.99,-77.55273,2188,0.010025299,,-1052.0398,3791,1388,820.0869,736.9,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-152,FALSE
-3.830861125,142.23389,45.223225,,,36.61,-122.527245,2210,0.010587899,1,-1673.9943,3770,1378,830.11743,770.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-151,FALSE
-4.210897775,151.27235,44.098255,,,37.11,-108.43298,2231,0.010699465,,-2109.526,3749,1370,828.59845,803.5,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-150,FALSE
-4.561082775,153.00555,43.850723,,,37.47,-75.49852,2252,0.010524907,2,-2254.9487,3728,1363,826.4967,836.7,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-149,FALSE
-4.8777352,147.43347,43.830185,,,37.69,-34.30911,2266,0.01186175,,-2662.765,3709,1358,827.4532,870,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-148,FALSE
-5.15808805,144.28252,43.573864,,,13.52,52.274525,2277,0.028075792,2,-2926.5269,3690,1354,830.42346,903.2,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-147,FALSE
-5.399984075,143.55269,42.77174,,,13.52,71.15629,2288,0.03370151,,-3082.4443,3672,1351,835.441,936.3,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,71,-146,FALSE
-5.601909875,142.03612,42.104477,,,13.52,71.449066,2299,0.033032995,2,-3126.5737,3654,1350,842.4689,969.4,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,71,-145,FALSE
-5.7635563,139.7328,41.40308,,,13.52,35.954136,2310,0.033038982,,-3015.1848,3638,1348,851.45514,1002,5.694938089,6.091359729,6.739466744,3.217479146,3.441446174,3.80760833,71,-144,FALSE
-5.886054125,138.02974,39.752983,,,13.52,13.242622,2302,0.033048088,2,-2940.0156,3622,1348,862.336,1035,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-143,FALSE
-5.97209755,136.92693,38.324352,,,13.52,17.848864,2290,0.033059513,,-2790.7693,3607,1349,875.03906,1068,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-142,FALSE
-6.025583125,141.76556,37.306118,,,13.52,63.192547,2279,0.031976388,2,-2495.04,3592,1352,889.4829,1101,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-141,FALSE
-6.05060225,152.54567,36.390636,,,13.52,27.537176,2269,0.025618881,,-2309.3098,3579,1356,905.5349,1134,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-140,FALSE
-6.05114315,147.77402,35.331345,,,13.52,-8.514983,2259,0.0168237,2,-2127.1997,3566,1362,923.8893,1167,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-139,FALSE
-6.0302134,127.45063,34.571888,,,13.52,-81.72596,2251,0.006939587,,-1976.5685,3554,1369,941.7918,1200,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-138,FALSE
-5.98994225,117.18895,34.759155,,,13.52,-62.92478,2244,0.007490979,1,-1768.4973,3543,1377,952.4934,1232,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-137,FALSE
-5.931430425,116.98899,34.92606,,,13.52,14.076823,2238,0.007577482,,-1770.0544,3533,1387,956.2868,1264,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-136,FALSE
-5.855241,126.44167,34.5089,,,13.52,42.443554,2233,0.007579332,1,-1452.8994,3523,1398,960.05945,1293,5.96806225,6.484286644,6.639610506,3.443892632,3.686430302,3.788103086,71,-135,FALSE
