FID,Longitude,Latitude,Mean_HF,Median_HF,MEAN_Annual_Temp,Therm_Cond__W_per_m_K,Z85_Med_HF_km,Z122_Med_HF_km,Z85_Mean_HF_km,Z122_Mean_HF_km,rechargeDepth,Descriptio,rechargeVolume,grid_area_m2,crustTypeFull,crustType,crustTypeMin1,crustScheme2,combined_cv,combined_cr,rechargeShort,lat_int,lon_int,gradient,maxdepth
3701,-130.213,75,75.75,59.2599983,-16.0,2.5,4.260884361,5.821802394,3.333333333,4.554455446,complex,complex_<20_mm/a,low,49020486650,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low,75,-130,39.13571548461914,3.0074639532508938
3700,149.434,73,74.7099991,62.3800011,-15.75,2.5,4.037752414,5.520599454,3.371369335,4.609490084,shallow,shallow_<100_mm/a,low,49106574347,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,73,149,50.92936325073242,2.312394129242958
3699,142.641,73,50.0,50.0,-16.41025641,2.5,5.070512821,6.920512821,5.070512821,6.920512821,shallow,shallow_<100_mm/a,low,49106357460,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,73,142,18.459562301635746,8.21259069302331
3698,135.849,73,73.0500031,62.0,-16.0,2.5,4.072580645,5.564516129,3.456536472,4.722792407,shallow,shallow_<100_mm/a,low,49106357460,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,73,135,68.58866119384766,1.7178963448856548
3697,129.057,73,68.3000031,62.8499985,-17.0,2.5,4.057279333,5.529037523,3.733528381,5.0878475,major,major_2-20_mm/a,low,49106357460,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major low,73,129,57.7594108581543,2.039426227295744
3696,122.264,73,67.4800034,60.7099991,-16.41025641,2.5,4.17601128,5.699648265,3.757048433,5.12782489,shallow,shallow_<100_mm/a,low,49106357460,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,73,122,35.54695129394531,3.310241008465778
3695,115.472,73,65.8199997,58.0699997,-15.64150943,2.5,4.332766917,5.92567204,3.822603688,5.227951613,shallow,shallow_<100_mm/a,low,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,73,115,24.02856636047364,5.427049824985107
3694,108.679,73,70.25,57.2900009,-15.11764706,2.5,4.36889708,5.983489479,3.562905589,4.879631568,shallow,shallow_<100_mm/a,low,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,73,108,39.552024841308594,2.9758883807888226
3693,101.887,73,42.0,42.0,-14.48214286,2.5,5.921556122,8.123937075,5.921556122,8.123937075,shallow,shallow_<100_mm/a,low,49106357460,Z2,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,73,101,25.483442306518555,5.254723228869275
3692,95.094,73,57.8800011,54.7999992,-13.83636364,2.5,4.508958261,6.19691449,4.269020463,5.867154503,shallow,shallow_<100_mm/a,low,49106357460,Z2,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,73,95,22.90593338012696,5.774741124327156
3691,88.302,73,63.0699997,54.7400017,-12.86538462,2.5,4.469555242,6.159361547,3.879236764,5.345861157,shallow,shallow_<100_mm/a,low,49106357460,Z2,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,73,88,24.00112533569336,5.595134152057242
3690,81.509,73,63.0800018,57.4000015,-12.21428571,2.5,4.234071567,5.845569783,3.852817174,5.319209016,shallow,shallow_<100_mm/a,low,49106357460,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,73,81,25.227792739868164,5.392110348754413
3689,74.717,73,65.6999969,61.3400002,-11.56521739,2.5,3.935654429,5.443642686,3.674475721,5.082390552,major,major_2-20_mm/a,low,49106465904,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major low,73,74,37.25298309326172,3.1590515730800246
3688,67.925,73,67.25,61.5900002,-10.93333333,2.5,3.894030404,5.395897585,3.566294919,4.941759603,major,major_2-20_mm/a,low,49106357460,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,major low,73,67,41.81703567504883,2.815084561674757
3687,61.132,73,69.1100006,61.9799995,-10.0,2.5,3.831881283,5.324298204,3.436550397,4.774996341,shallow,shallow_<100_mm/a,low,49106357460,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,73,61,40.50110626220703,2.9063247498218696
3686,54.34,73,63.5400009,57.9300003,-9.735294118,2.5,4.088352047,5.685106742,3.727387975,5.183163844,shallow,shallow_<100_mm/a,low,49106465904,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,73,54,22.35462951660156,5.942115814362539
3685,-20.377,73,69.0899963,69.0899963,-10.22727273,2.5,3.075698529,4.414532007,3.075698529,4.414532007,shallow,shallow_<100_mm/a,low,49106357460,T-,Continental_shelf/slope,Margin-continent/shield_transition,Extended_Crust,Extended_Crust low,Extended_Crust shallow,shallow low,73,-20,31.429275512695312,4.190727922944102
3684,-27.17,73,63.4900017,67.8600006,-14.02,2.5,3.131447069,4.494547558,3.346983687,4.803905998,shallow,shallow_<100_mm/a,low,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,73,-27,23.732208251953125,5.552630794364387
3683,-33.962,73,74.8499985,99.0,-22.42857143,2.5,2.146464646,3.080808081,2.839011413,4.074816381,icesheet,ice_sheet,ice,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,73,-33,22.891469955444336,5.734413272585466
3682,-40.755,73,74.8499985,99.0,-23.55102041,2.5,2.146464646,3.080808081,2.839011413,4.074816381,icesheet,ice_sheet,ice,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,73,-40,23.718917846679688,5.499522786076536
3681,-47.547,73,74.8499985,99.0,-19.92592593,2.5,2.146464646,3.080808081,2.839011413,4.074816381,icesheet,ice_sheet,ice,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,73,-47,25.40763092041016,5.138034201272368
3680,-54.34,73,68.1900024,80.4000015,-12.13953488,2.5,3.020507869,4.17100536,3.561355458,4.917859296,icesheet,ice_sheet,ice,49106408067,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,73,-54,20.556039810180664,6.381164567604362
3679,-74.717,73,67.8300018,67.8300018,-16.3125,2.5,3.734059314,5.097762654,3.734059314,5.097762654,shallow,shallow_<100_mm/a,low,49106357460,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,73,-74,49.23359298706055,2.3918793028302154
3678,-81.509,73,69.5400009,52.9900017,-16.38888889,2.5,4.783397133,6.529009457,3.644984454,4.975154123,shallow,shallow_<100_mm/a,low,49106415297,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low,73,-81,18.64539909362793,7.014693180482784
3677,-88.302,73,35.0,35.0,-15.97297297,2.5,7.212355212,9.855212355,7.212355212,9.855212355,shallow,shallow_<100_mm/a,low,49106350231,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low,73,-88,29.770034790039062,3.950447357341216
3676,-95.094,73,53.0,53.0,-17.04255319,2.5,4.813327981,6.558611,4.813327981,6.558611,shallow,shallow_<100_mm/a,low,49106415297,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,73,-95,23.016307830810547,5.623366957870798
3675,-101.887,73,42.0,42.0,-17.02857143,2.5,6.073129252,8.275510204,6.073129252,8.275510204,shallow,shallow_<100_mm/a,low,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,73,-101,24.89322853088379,5.116737399671105
3674,-108.679,73,68.1699982,56.4500008,-16.55555556,2.5,4.497588756,6.136206979,3.724349356,5.081251255,shallow,shallow_<100_mm/a,low,49106357460,G1,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low,73,-108,26.81746864318848,4.383770315261801
3673,-115.472,73,51.4000015,48.5,-16.28888889,2.5,5.221076747,7.128293242,4.926502234,6.726113077,shallow,shallow_<100_mm/a,low,49106357460,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,73,-115,25.787090301513672,4.847145332423204
3672,-122.264,73,64.8799973,58.75,-15.58695652,2.5,4.280296022,5.854764107,3.875884738,5.301593798,shallow,shallow_<100_mm/a,low,49106415297,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,73,-122,27.85045051574707,4.507632812716847
3671,-129.057,73,70.8899994,61.3100014,-14.0,2.5,4.036861757,5.545587869,3.491324617,4.79616311,shallow,shallow_<100_mm/a,low,49106408067,S-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,73,-129,38.66960144042969,3.0436216936949814
3670,176.949,71,68.7600021,62.0299988,-13.0,2.5,3.949701834,5.440915791,3.563117983,4.908376813,shallow,shallow_<100_mm/a,low,49129621727,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,71,176,47.71387481689453,2.467902893289584
3669,170.847,71,68.6999969,61.9900017,-13.0,2.5,3.952250255,5.444426371,3.566230146,4.912663977,shallow,shallow_<100_mm/a,low,49120945821,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,71,170,52.47117614746094,2.244575994819152
3668,164.746,71,76.8399963,62.0,-14.0,2.5,3.991935484,5.483870968,3.220978812,4.424778974,shallow,shallow_<100_mm/a,low,49121195383,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,71,164,49.72592926025391,2.36824484263314
3667,158.644,71,76.1999969,63.7299995,-14.43478261,2.5,3.900626996,5.352062752,3.26229615,4.476206961,shallow,shallow_<100_mm/a,low,49120953871,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,71,158,50.50154876708984,2.3319444340159143
3666,152.542,71,66.5699997,63.5600014,-15.0,2.5,3.933291292,5.388609069,3.755445413,5.144960215,shallow,shallow_<100_mm/a,low,49120945821,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,71,152,46.9983024597168,2.505398153169649
3665,146.441,71,66.5999985,63.5800018,-15.375,2.5,3.946799196,5.401659174,3.767830415,5.156719335,shallow,shallow_<100_mm/a,low,49121195383,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,71,146,22.201536178588867,6.701369066718547
3664,140.339,71,69.7099991,62.7099991,-16.72340426,2.5,4.055310386,5.53035426,3.648092296,4.975018148,shallow,shallow_<100_mm/a,low,49120953871,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,71,140,22.480010986328125,6.699252561439909
3663,134.237,71,46.0,46.0,-16.79545455,2.5,5.53236166,7.543231225,5.53236166,7.543231225,shallow,shallow_<100_mm/a,low,49120953871,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,71,134,70.31753540039062,1.6757189715467582
3662,128.136,71,53.0,53.0,-17.27906977,2.5,4.824484423,6.569767442,4.824484423,6.569767442,shallow,shallow_<100_mm/a,low,49121195383,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,71,128,22.24883460998535,5.915690553096212
3661,122.034,71,59.2799988,53.2400017,-15.83333333,2.5,4.734848334,6.472263755,4.25241799,5.812809384,shallow,shallow_<100_mm/a,low,49120945821,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,71,122,20.50581932067871,6.249773239519418
3660,115.932,71,58.3499985,53.8499985,-14.875,2.5,4.636722506,6.354457002,4.279134643,5.864396038,shallow,shallow_<100_mm/a,low,49121195383,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,71,115,26.374956130981445,4.942695442160455
3659,109.831,71,18.0,18.0,-15.08333333,2.5,13.90046296,19.03935185,13.90046296,19.03935185,shallow,shallow_<100_mm/a,low,49120953871,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,71,109,13.647403717041016,9.588917184893251
3658,103.729,71,58.6599998,52.4399986,-14.21153846,2.5,4.729764546,6.493685264,4.22824492,5.805128662,shallow,shallow_<100_mm/a,low,49120945821,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,71,103,18.82436752319336,7.173529927215361
3657,97.627,71,38.0,38.0,-13.0625,2.5,6.451480263,8.885690789,6.451480263,8.885690789,shallow,shallow_<100_mm/a,low,49121203433,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,71,97,23.270469665527344,5.7343483362436745
3656,91.525,71,48.7999992,47.0,-12.34042553,2.5,5.177682209,7.145767316,4.986702209,6.882194044,shallow,shallow_<100_mm/a,low,49120945821,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,71,91,24.541040420532227,5.4454643740689
3655,85.424,71,52.0,52.0,-10.91111111,2.5,4.611111111,6.389957265,4.611111111,6.389957265,shallow,shallow_<100_mm/a,low,49120953871,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,71,85,28.46400260925293,4.758787127874973
3654,79.322,71,48.0,48.0,-10.35416667,2.5,4.966362847,6.893446181,4.966362847,6.893446181,major,major_2-20_mm/a,low,49121195383,D-,Platform,Platform,Craton,Craton low,Craton major,major low,71,79,29.819807052612305,4.494128547137805
3653,73.22,71,52.0600014,52.0,-9.918367347,2.5,4.563383046,6.342229199,4.558123549,6.334919506,major,major_2-20_mm/a,low,49120945821,D-,Platform,Platform,Craton,Craton low,Craton major,major low,71,73,32.053062438964844,4.234634321643904
3652,67.119,71,63.3400002,55.5,-9.458333333,2.5,4.25487988,5.921546547,3.728225964,5.188598552,major,major_2-20_mm/a,low,49120953871,D-,Platform,Platform,Craton,Craton low,Craton major,major low,71,67,36.8758430480957,3.19127274113841
3651,61.017,71,70.2099991,61.6300011,-7.5,2.5,3.752230989,5.253123385,3.2936904,4.61116656,complex,complex_<20_mm/a,low,49121074627,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,complex low,71,61,40.6450309753418,2.8960586647096083
3650,54.915,71,64.6399994,58.7700005,-7.5,2.5,3.934830662,5.508762927,3.577506221,5.00850871,shallow,shallow_<100_mm/a,low,49121074627,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,71,54,23.580570220947266,5.545666416589642
3649,48.814,71,71.8499985,61.8699989,-5.666666667,2.5,3.663595777,5.158666112,3.154720548,4.44212489,shallow,shallow_<100_mm/a,low,49121066576,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,71,48,34.1594123840332,3.4443089296824767
3648,30.508,71,72.1399994,59.6800003,-2.133333333,2.5,3.650022323,5.199955291,3.01959156,4.30182057,shallow,shallow_>=100_mm/a,high,49121074627,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high,71,30,68.7662124633789,1.7134672545371803
3647,24.407,71,69.2799988,58.3400002,-2.565217391,2.5,3.752366176,5.337899253,3.159830359,4.494992045,shallow,shallow_>=100_mm/a,high,49120945821,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high,71,24,58.47597885131836,2.01447764619548
3646,18.305,71,74.6900024,74.6900024,-0.75,2.5,2.870196721,4.108648951,2.870196721,4.108648951,shallow,shallow_>=100_mm/a,high,49121074627,C-,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high,71,18,65.53560638427734,1.797804674937326
3645,12.203,71,78.3799973,78.3799973,1.0,2.5,2.679255004,3.859403042,2.679255004,3.859403042,shallow,shallow_>=100_mm/a,high,49121074627,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow high,71,12,52.8181818181818,2.2298574128156683
3644,-6.102,71,171.6799927,171.6799927,-2.333333333,2.5,1.271745938,1.810539064,1.271745938,1.810539064,shallow,shallow_<100_mm/a,low,49121074627,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,71,-6,90.26847839355467,1.3057650421655886
3643,-24.407,71,69.4899979,61.3499985,-8.957446809,2.5,3.463732766,4.971475264,3.057994048,4.389120869,shallow,shallow_<100_mm/a,low,49121066576,Z1,Phanerozoic_and_arcs,Phanerozoic,orogen,orogen,orogen shallow,shallow low,71,-24,30.868629455566406,4.238766874583315
3642,-30.508,71,73.0599976,86.6500015,-15.39583333,2.5,2.452394649,3.519907614,2.908568396,4.174651109,icesheet,ice_sheet,ice,49121074627,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,71,-30,25.994356155395508,5.033148558269509
3641,-36.61,71,74.8499985,99.0,-21.4893617,2.5,2.146464646,3.080808081,2.839011413,4.074816381,icesheet,ice_sheet,ice,49120953871,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,71,-36,24.14048385620117,5.382038791446197
3640,-42.712,71,74.8499985,99.0,-19.7173913,2.5,2.146464646,3.080808081,2.839011413,4.074816381,icesheet,ice_sheet,ice,49121074627,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,71,-42,26.42314720153809,4.975768115052229
3639,-48.814,71,62.2799988,92.6100006,-13.70833333,2.5,2.294568606,3.293380823,3.412010342,4.897238373,icesheet,ice_sheet,ice,49121066576,H1,Archaean_and_Proterozoic,Proterozoic,Craton,ice,Craton icesheet,icesheet ice,71,-48,19.766082763671875,6.612259258665276
3638,-54.915,71,62.5999985,62.5999985,-8.777777778,2.5,3.745119011,5.222754829,3.745119011,5.222754829,shallow,shallow_<100_mm/a,low,49120953871,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,71,-54,24.719141006469727,5.393764165331258
3637,-67.119,71,67.0800018,67.0800018,-13.0,2.5,3.652355299,5.031305768,3.652355299,5.031305768,shallow,shallow_<100_mm/a,low,49121010224,A1,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,Continental_shelf/slope,shallow low,71,-67,58.50931167602539,2.0133319540121617
3636,-73.22,71,61.9300003,61.9300003,-15.24444444,2.5,4.046683512,5.540305336,4.046683512,5.540305336,shallow,shallow_<100_mm/a,low,49121074627,H1,Archaean_and_Proterozoic,Proterozoic,Craton,Craton low,Craton shallow,shallow low,71,-73,40.98723220825195,2.8719384017378737
3635,-79.322,71,72.9300003,45.5800018,-15.42553191,2.5,5.508201401,7.53760018,3.442531589,4.710871087,shallow,shallow_<100_mm/a,low,49121010224,G2,Archaean_and_Proterozoic,Archaean,Craton,Craton low,Craton shallow,shallow low,71,-79,16.33831214904785,7.893558275158184
